Dataset,AE_1,AE_2,AE_3,AE_4,AE_5,AE_6,AE_7,AE_8,AE_9,AE_10,AE_11,AE_12,AE_13,AE_14,AE_15,AE_16,target
exchange-4_cpm_results,-0.5286115,0.26109323,-0.488734,0.26557252,-0.511062,0.5907459,-0.24237613,-0.4697517,0.4285563,-0.3799854,-0.49181405,-0.4253449,-0.68004817,-0.24369629,-0.9318058,-0.13090076,4
grok_asg_anomaly,-0.47350115,0.11904447,-0.5290411,-0.0489385,-0.34363106,0.53083575,-0.3942942,0.015046681,0.37272853,-0.21269299,-0.34157395,-0.20659348,-0.7851529,0.028599294,-0.91876674,-0.45384368,0
iio_us-east-1_i-a2eb1cd9_NetworkIn,-0.50075483,0.49129677,-0.31818837,0.01748229,-0.4495443,0.4963485,-0.331859,-0.28664815,0.36230868,-0.26131585,-0.35665426,-0.42957255,-0.7342676,-0.12968646,-0.98168653,-0.33787373,4
machine_temperature_system_failure,0.39601466,-0.5094419,-0.6955739,-0.83440596,0.040693972,-0.58560175,-0.52728814,-0.71685296,-0.47833648,0.56719255,0.638254,0.21271954,-0.54916257,0.31805846,0.6858908,-0.40490153,1
rds_cpu_utilization_cc0c53,-0.46807498,0.08560449,-0.69847715,0.79800814,-0.5698467,0.58886486,-0.11411251,-0.47669822,0.37580207,-0.4015704,-0.5467738,-0.3665584,-0.53734183,-0.26777944,-0.8205181,-0.11902698,0
rds_cpu_utilization_e47b3b,-0.3466798,-0.004250506,-0.7446564,0.96448106,-0.6578804,0.41449693,-0.026263215,-0.80401886,0.3413551,-0.52209187,-0.5312248,-0.49948815,-0.38272643,-0.40683985,-0.63011056,0.050858077,2
rogue_agent_key_updown,-0.4367169,0.5021954,0.37864244,-0.81645036,-0.45169514,0.16828002,-0.46286532,-0.34900683,-0.03673507,-0.38955247,0.23817877,-0.51316124,-0.55295134,-0.2487149,-0.53175324,-0.3619178,0
speed_6005,-0.49576637,-0.2846576,-0.7324923,0.24523772,-0.19943044,0.15943468,-0.31845433,0.20370601,0.2853968,-0.04849484,-0.42884013,0.2421498,-0.7628844,0.44195184,-0.9248794,-0.43146977,0
speed_7578,-0.3093527,-0.6354709,-0.6521761,-0.16144776,-0.026247673,-0.42228636,0.4551599,-0.46386167,-0.67292684,-0.0044152257,-0.11999447,-0.41814786,1.4303377,-0.32985234,1.1319526,-0.25026122,0
speed_t4013,-0.26390696,-0.36097303,-0.30490613,-0.51917917,0.057639536,-0.35546464,-0.2283833,0.08201295,-0.74282146,0.15943208,0.035309594,-0.476834,0.7385183,-0.2568263,0.8996196,-0.5544752,1
