Dataset,AE_1,AE_2,AE_3,AE_4,AE_5,AE_6,AE_7,AE_8,AE_9,AE_10,AE_11,AE_12,AE_13,AE_14,AE_15,AE_16,AE_17,AE_18,AE_19,AE_20,AE_21,AE_22,AE_23,AE_24,AE_25,AE_26,AE_27,AE_28,AE_29,AE_30,AE_31,AE_32,AE_33,AE_34,AE_35,AE_36,AE_37,AE_38,AE_39,AE_40,AE_41,AE_42,AE_43,AE_44,AE_45,AE_46,AE_47,AE_48,AE_49,AE_50,AE_51,AE_52,AE_53,AE_54,AE_55,AE_56,AE_57,AE_58,AE_59,AE_60,AE_61,AE_62,AE_63,AE_64,AE_65,AE_66
IOPS_393,IOPS_393,1.1440267076904707e-05,0.0008924097342273,0.1256799370971023,0.0157954465887316,0.501625,0.498375,10984.791828765128,8.874310208690032,-0.5781188945701254,13.929753481434576,-0.0210288805155944,-0.0117549816552071,-0.1025431179037603,0.1019244251428617,-1.7506791149875165,1.134264970199581,-2.8849440851870973,0.1256799376177889,0.1064973429273189,1.2293567969269654,0.4175181775570277,0.043564080738635,-1.7506791149875165,10984.791828765128,3999.5,3999.5,1999.75,5999.25,1.0,1.0,1.0,1.0,7999.0,39.16645699648033,0.0062914040212875,0.0,-14.008084814391667,-14.008084814391667,0.0,1.0733293924075238,9.397378552659363e-10,0.0016850172965402,8.652838251420314e-05,0.0001778641822154,9.397378552659363e-10,5.715711422845692,8.798797595190381,0.0432641912571015,4.984043472112858,4.914030349331734,2.6718019850517085,-0.5130661800781923,2.023108390045502,0.0976758956688285,7.457454909819639,-0.1906769673759651,9.809719877470872e-05,1.0,0,0.9906238279783736,10,0,4.979257670284852,0.5006875859481809,80.7427156462306
IOPS_394,IOPS_394,3.712628550790242e-06,0.0065199082261671,0.173834722665301,0.0302185108041221,0.501625,0.498375,46809.93812057747,-0.7869124778772205,-0.0774763015066122,7.112275759258087,-0.1124550169302625,-0.0432737723041683,-0.1583675264242003,0.1577286680858201,-1.236356778613498,0.5554728693874438,-1.7918296480009417,0.1738347227049467,0.1609375940885916,1.6006293939835947,0.577305022042091,0.0970152060840297,-1.236356778613498,46809.93812057747,3999.5,3999.5,1999.75,5999.25,1.0,1.0,1.0,1.0,7999.0,23.00154797665551,0.0143204377274133,1.667469815160583e-140,6.256556412863561,6.256556412863561,0.0,1.0424949993698251,1.7637470293581296e-09,0.0009804776716934,4.654285266408296e-05,0.0001114268095808,1.7637470293581296e-09,9.419418837675352,2.712705410821643,0.0232714263320414,4.8300416046334,4.3989530888602175,3.0033299869933314,-0.0852143939651136,1.6874876829816898,0.0995834210206124,7.437434869739479,-0.3103342024730853,5.443378802897655e-05,1.0,0,0.9973746718338544,1,0,3.6422933745146366,0.4999374921864608,205.64145834019308
IOPS_396,IOPS_396,4.160845151532255e-06,-0.0003625459912015,0.1528334683727601,0.0233580690548474,0.499625,0.500375,36722.52638147574,-0.4302019692904162,-0.0689202820849275,8.778382087683301,0.0071981648625411,0.0048492038298854,-0.1354410739269234,0.1360324122180962,-1.3416264290951805,0.6344242832167595,-1.97605071231194,0.152833468429399,0.138001007651958,1.5500802491597965,0.5590732719090487,0.0773428876815641,-1.3416264290951805,36722.52638147574,3999.5,3999.5,1999.75,5999.25,1.0,1.0,1.0,1.0,7999.0,26.65200421651443,0.0116796138272712,3.31874593752279e-24,14.698048041938922,14.698048041938922,0.0,0.9953600339410388,2.0453299387444303e-10,0.0015629747855718,5.17175928842257e-05,0.0001365438414858,2.0453299387444303e-10,0.3103006012024048,9.859859719438878,0.0258587964421128,4.791192223467107,4.5384785367941465,2.9130635448401785,-0.2021991056006746,1.7052153767398093,0.1069681487760081,7.257254509018036,-0.3256761715846031,5.978879289808424e-05,1.0,0,0.998624828103388,5,0,3.7618420666262864,0.5001875234403675,152.5157258544841
IOPS_401,IOPS_401,3.2470032517928347e-06,-0.0007162044189925,0.0851696772427968,0.0072538739216421,0.49525,0.50475,26222.1650165482,31.37297291907456,-1.6135398676948196,21.537357142707958,0.0253418154355373,0.0141498995317156,-0.0526594028788309,0.0527180747767275,-1.834326531041388,0.3574310355815555,-2.191757566622943,0.0851696773046911,0.0636682142260481,1.1813453123366071,0.3943427529793154,0.03885907752798,-1.834326531041388,26222.1650165482,3999.5,3999.5,1999.75,5999.25,1.0,1.0,1.0,1.0,7999.0,48.94198885354557,0.0004531018298218,0.0,-46.42047273824714,-46.42047273824714,0.0,0.6939041476041615,1.06454183004459e-09,0.0046034558538419,0.0001837562599563,0.0004598235849325,1.06454183004459e-09,6.8168136272545095,1.5715631262525052,0.0918781299781753,4.781633998849813,4.692862831645287,2.680050461794359,-0.554716791158856,1.8253155783524788,0.0759444178883641,6.89689378757515,-0.365952671218127,0.0001915786127406,1.0,0,0.8163520440053986,22,0,3.378065824930218,0.4973121640204404,10.041265769766078
IOPS_418,IOPS_418,3.5079805358329e-09,-0.0002128613152194,0.0145482847476158,0.0002116525890977,0.495625,0.504375,3227228.829400417,1.834857473625788,0.1392007353484512,5.581677275410819,0.0438948258700973,0.0169926622732818,-0.0095440828845729,0.0094409668088077,-0.08120383244567,0.1165274502838329,-0.197731282729503,0.0145482847476163,0.0113102204591513,1.6469041317744917,0.5812848985228163,0.0735760395280595,-0.08120383244567,3227228.829400417,3999.5,3999.5,1999.75,5999.25,1.0,1.0,1.0,1.0,7999.0,20.07902592546661,0.0015090932244064,9.747128082758002e-80,1161.5117803968142,1161.5117803968142,0.0,0.9278359147125302,3.705342831707103e-10,0.0030983443117025,0.0001108106843816,0.0003071252914042,3.705342831707103e-10,6.87687374749499,4.754749498997996,0.0554053421908331,4.625043091181389,4.174591684214907,2.9193308326622085,-0.1212777103648386,1.416848765148207,0.0798618823770241,6.996993987975952,-0.2514611241880771,0.0001302983989594,1.0,0,0.932866608325924,48,0,0.1825878781637584,0.4994374296786473,0.7623681103459653
IOPS_427,IOPS_427,2.9703066142250375e-08,-0.0005419202617904,0.0196623239188857,0.0003866069818911,0.49525,0.50475,640402.6173733985,1.016055501245276,0.1256794912849127,5.5781963042632725,0.0826885885202796,0.0484105886226569,-0.0150238870854613,0.0154135403905648,-0.1096802784926858,0.1404337975645901,-0.250114076057276,0.0196623239189081,0.0166175529026844,1.6360260393467816,0.5774454091858443,0.0786134237233798,-0.1096802784926858,640402.6173733985,3999.5,3999.5,1999.75,5999.25,1.0,1.0,1.0,1.0,7999.0,38.8138399113718,0.0051987847688432,6.09838535559008e-40,-391.3626606925727,-391.3626606925727,0.0,1.1613669467312735,4.5270873919588754e-10,0.0059194231396426,8.511502471295853e-05,0.000331455178384,4.5270873919588754e-10,6.176172344689379,0.2702605210420842,0.0425575123564792,4.528240471960764,4.899737010076593,2.709210283545847,-0.6192533432774076,2.097537791810001,0.0794491148740761,7.017014028056113,-0.2849031243211813,0.0001070536159249,1.0,0,0.9906238279783736,39,0,0.7295903930749539,0.4999374921864608,2.427206032901057
IOPS_450,IOPS_450,4.577900460291939e-07,-0.0021657061494693,0.0997144382782695,0.0099429692011508,0.496375,0.503625,217342.20073276063,8.621056745217977,-0.6809645373428246,13.065810107544166,0.065171021023454,0.0402343211585041,-0.0773204571722274,0.079290167065956,-1.3028494708000675,0.5460960695916413,-1.8489455403917088,0.0997144382793204,0.0830910208044712,1.407258240374069,0.4779376478348758,0.0539304355082379,-1.3028494708000675,217342.20073276063,3999.5,3999.5,1999.75,5999.25,1.0,1.0,1.0,1.0,7999.0,34.126067130746286,0.0021338896404331,0.0,-4.515417891126809,-4.515417891126809,0.0,0.8847329382208778,4.657854647437381e-09,0.0017466339872916,9.06471691409429e-05,0.0002034529946514,4.657854647437381e-09,1.25124248496994,2.192184368737475,0.0453235845704714,4.935565025380891,4.474605773979024,2.8900399857092136,-0.2191219347229394,1.5871036227308155,0.0998677408626227,7.257254509018036,-0.3686360003471107,9.34971557853667e-05,1.0,0,0.9856232029002392,16,0,2.700572572742317,0.5001875234403675,50.04199705551069
IOPS_459,IOPS_459,3.813156798730954e-07,-7.25342962510922e-05,0.0592758120604217,0.0035136218954224,0.499375,0.500625,155044.1563895511,54.631408268562765,-2.3629914778734795,19.51967650919143,0.0036903219795554,0.0010439010267616,-0.0291627581981508,0.0290784877030887,-1.157044314443057,0.591184312112432,-1.7482286265554894,0.0592758120616482,0.0392187971551741,1.0537960956456012,0.3461285363649548,0.0339062129095242,-1.157044314443057,155044.1563895511,3999.5,3999.5,1999.75,5999.25,1.0,1.0,1.0,1.0,7999.0,51.63400240424959,0.0004589942417508,0.0,205.99673252371585,205.99673252371585,0.0,0.579620891472735,7.491509231522869e-11,0.0029364352473544,0.0002108050628658,0.0004440080465997,7.491509231522869e-11,6.6366332665330665,4.314308617234469,0.1054025314329222,4.924575868928859,4.6385020934220655,2.661746779505872,-0.5187410436805651,1.7921193695873414,0.0803160502165687,7.017014028056113,-0.3711156541979542,0.0002065446103542,1.0,0,0.5759469933740997,52,0,2.597737270339792,0.4973121640204404,0.0191924369843437
IOPS_46,IOPS_46,2.3306943796264082e-08,0.0001510042159509,0.026938367752299,0.0007256756571581,0.50075,0.49925,1108258.116614371,2.904932982940076,0.2798318696979042,6.48938631480846,-0.0168140369294914,-0.0134975830916741,-0.0228221823984586,0.0225122850752201,-0.1748134582174891,0.3518960147640229,-0.526709472981512,0.026938367752309,0.0234714654385014,1.3517322044428233,0.4676672473990165,0.0511446425078819,-0.1748134582174891,1108258.116614371,3999.5,3999.5,1999.75,5999.25,1.0,1.0,1.0,1.0,7999.0,25.06250466086828,0.003687974075578,3.2234281600227827e-142,-711.5967158078342,-711.5967158078342,0.0,0.8650371881051506,5.753530602306536e-09,0.0009206563457557,6.258588344886772e-05,0.0001352770196279,5.753530602306536e-09,6.176172344689379,1.4914829659318638,0.0312929417244338,4.984507963511307,4.456582382088303,2.872529234011712,-0.1948073804427346,1.7571763969642376,0.1207746143188476,7.137134268537075,-0.3879404495226404,6.719125051114235e-05,1.0,0,0.9966245780721344,5,0,1.0495110210124563,0.4999374921864608,4.44295706226673
IOPS_461,IOPS_461,4.89471004288644e-07,0.0006119245964981,0.1200379020037248,0.0144090979174558,0.500875,0.499125,244740.05793231784,3.259564439358507,-0.3543645163421586,10.443492258794867,-0.0152810514894176,-0.0110723054318791,-0.1045418194535656,0.1034625803892552,-1.253614421310365,0.4896360900255274,-1.7432505113358925,0.1200379020047228,0.1069429004408477,1.5406168581955992,0.5330168527469844,0.0688586644055411,-1.253614421310365,244740.05793231784,3999.5,3999.5,1999.75,5999.25,1.0,1.0,1.0,1.0,7999.0,24.53793808492178,0.0089101430498956,1.6751185750444352e-168,-223.87031839389604,-223.87031839389604,0.0,1.030207989444944,9.390490280218429e-11,0.0009515349471865,6.610928665482519e-05,0.0001464906368438,9.390490280218429e-11,6.19619238476954,2.5925851703406813,0.0330546433274125,4.9268302458176905,4.67673249465258,2.8095678822692087,-0.2884920464898509,1.7901834579028826,0.0995800518007638,7.517515030060121,-0.2701406937564529,6.609181502722782e-05,1.0,0,0.9953744218026008,15,0,2.603631987786329,0.5001875234403675,87.33771771983511
IOPS_475,IOPS_475,3.3427610392156026e-08,-0.0001415613635877,0.0404995341133352,0.0016402122633972,0.49975,0.50025,1176367.8527790764,-1.009333843431281,0.0387063366635483,3.474700657525171,0.0104886234473012,-0.0013732747992869,-0.0356204885253292,0.0352400547983702,-0.1407237278601592,0.1989459165422218,-0.339669644402381,0.040499534113349,0.0361489147537726,1.9527399393538316,0.7043020564088737,0.119232126454392,-0.1407237278601592,1176367.8527790764,3999.5,3999.5,1999.75,5999.25,1.0,1.0,1.0,1.0,7999.0,20.714610074613656,0.0063047717823775,0.0,75.11510005517543,75.11510005517543,0.0,1.0289928286106902,3.871974990515104e-09,0.0013719803271376,5.328616882397036e-05,0.0001213870438149,3.871974990515104e-09,6.396392785571143,8.438436873747495,0.0266430844119851,4.9514488348556025,4.858058266360219,2.807465536654088,-0.3202999155373243,1.8383816574854932,0.1212494902478961,7.657655310621243,-0.1892784571618599,5.5637616568903046e-05,1.0,0,0.9981247655955746,3,0,1.0927217708151744,0.499687460932554,10.31553815012843
IOPS_478,IOPS_478,4.698459152319145e-08,0.0007880921198406,0.0417633634746169,0.0017441785287129,0.503375,0.496625,870349.4632111703,-0.3843461739071383,0.1146598208031721,3.314083373606871,-0.0566078771547315,-0.0327610044566393,-0.0364453720777149,0.0356593336973922,-0.1384072248466203,0.3239489463155394,-0.4623561711621597,0.0417633634746433,0.0369110718703404,1.766348049927914,0.623443360878588,0.0903272541584445,-0.1384072248466203,870349.4632111703,3999.5,3999.5,1999.75,5999.25,1.0,1.0,1.0,1.0,7999.0,19.274374315467067,0.0055792129826446,4.651147923265534e-21,219.27958575791436,219.27958575791436,0.0,1.0712602600166463,9.496772597208101e-09,0.0010651305675947,6.058723439847552e-05,0.0001363306514545,9.496772597208101e-09,6.176172344689379,2.752745490981964,0.0302936171992377,4.923389153864392,4.515790342029609,2.844122359692139,-0.1977600801771918,1.7667810693422623,0.1128420478491606,7.137134268537075,-0.335538008567192,6.339909389432312e-05,1.0,0,0.9981247655955746,5,0,1.0472627871685276,0.4999374921864608,10.934557417052156
IOPS_52,IOPS_52,1.5861358966695605e-08,0.0007365240681167,0.0327292199664171,0.0010712018396101,0.50275,0.49725,1941078.416696043,0.1506984193050535,0.1427051795679432,3.996028410632074,-0.0675092334932293,-0.0326438328814841,-0.0292908704372063,0.0288654725977641,-0.1307868809782988,0.334276980882791,-0.4650638618610898,0.0327292199664209,0.0295869461906794,1.491800068307726,0.5265399695052353,0.0703757539127331,-0.1307868809782988,1941078.416696043,3999.5,3999.5,1999.75,5999.25,1.0,1.0,1.0,1.0,7999.0,18.268409943163068,0.0074088369595665,4.759451421424699e-08,782.7510482717001,782.7510482717001,0.0,0.9504526351077788,7.734970416690694e-10,0.0161444873772481,8.170950763871562e-05,0.0007287528517492,7.734970416690694e-10,6.176172344689379,8.518517034068136,0.0408547538193578,3.620278641121186,5.421216946142244,2.2888612378980504,-0.9957462258224924,3.367997295423253,0.0693724059554603,6.956953907815632,-0.0902388152463337,0.0001184281948863,1.0,0,0.9973746718338544,4,0,0.6003557753972011,0.5003125390673209,7.076650652783221
IOPS_59,IOPS_59,7.0456239863681e-08,-8.292804992038327e-06,0.0255296781479792,0.0006517644663394,0.49975,0.50025,357277.09989614564,2.0027521453778325,0.2556927855703885,4.34197354600835,0.0009827692526128,-0.0143226429916604,-0.0197542275427311,0.0191800008647877,-0.1108491210423672,0.3001060127575172,-0.4109551337998844,0.0255296781480765,0.0211548476488728,1.5403246188968425,0.5329157448885031,0.0621227866161376,-0.1108491210423672,357277.09989614564,3999.5,3999.5,1999.75,5999.25,1.0,1.0,1.0,1.0,7999.0,37.548556335612425,0.0016903119609823,3.1703979297416114e-100,114.6160440030936,114.6160440030936,0.0,0.974202476054336,5.230931663740369e-10,0.0028944972442124,7.560305857677031e-05,0.0002074617243021,5.230931663740369e-10,6.396392785571143,9.859859719438878,0.0378015292883851,4.778173027777251,4.526882173624248,2.8975254458832125,-0.330229567243495,1.7165998299927798,0.109023603860481,7.0970941883767535,-0.3451926922244145,8.590507230977934e-05,1.0,0,0.9921240155018136,14,0,1.124098447261254,0.5001875234403675,3.858693039309424
IOPS_68,IOPS_68,3.9765984583883814e-08,-0.0004749883634787,0.0204337892853266,0.0004175397445571,0.490375,0.509625,501246.0632044896,16.997155456555106,1.1462173746368929,7.804034937546229,0.0697415588831405,0.0349289911987374,-0.0123089443062767,0.0122155846710505,-0.1594659735271975,0.3172186949703359,-0.4766846684975334,0.0204337892853653,0.0150784346322282,1.2577526562060553,0.4198481509477716,0.0428664704213492,-0.1594659735271975,501246.0632044896,3999.5,3999.5,1999.75,5999.25,1.0,1.0,1.0,1.0,7999.0,36.08291743043289,0.0008519712688114,0.0,-82.82437570523368,-82.82437570523368,0.0,0.7822281704865837,3.709348723317191e-09,0.0049469581484216,0.0001612919846372,0.0004031601177886,3.709348723317191e-09,0.4904809619238477,9.8998997995992,0.0806459923186224,4.840701502027576,4.417358617733862,2.732668439820272,-0.3338731530565842,1.596908402455833,0.1006613678517993,6.89689378757515,-0.3475839382587853,0.0001710837942553,1.0,0,0.8003500437553693,29,0,0.6879106118335372,0.5075634454306154,0.3264058762618642
IOPS_71,IOPS_71,5.943589693924167e-08,-0.0002914548039854,0.0209115217573216,0.0004372917422069,0.493875,0.506125,346011.6059557249,17.192541101947445,1.073866574663496,8.541515144818472,0.0418210921220849,0.0020912259811826,-0.01253516562263,0.0120035720625431,-0.1786160288969824,0.3167570830565154,-0.4953731119534978,0.0209115217574061,0.0151512143848703,1.233924564960536,0.4118941386857557,0.0422136793671414,-0.1786160288969824,346011.6059557249,3999.5,3999.5,1999.75,5999.25,1.0,1.0,1.0,1.0,7999.0,32.17095776382129,0.0008735798517005,0.0,76.71764638331672,76.71764638331672,0.0,1.7108685707276008,4.301345214384807e-09,0.0042389805241436,0.0001704120104994,0.0004084967538728,4.301345214384807e-09,5.855851703406814,1.0310220440881763,0.0852060052497186,4.889648881697352,4.414831743038323,2.749453110332781,-0.2446632069648386,1.6431778089659912,0.0894533080898578,7.177174348697395,-0.1868122908662106,0.0001976685768567,1.0,0,0.7983497937241156,37,0,0.8403651982258324,0.5005625703212275,0.1127783487308128
IOPS_81,IOPS_81,8.08660851872034e-08,-0.0002985654720113,0.0226316400202909,0.000512191130008,0.494625,0.505375,276447.07779221487,16.296650089368555,1.3486623764362955,7.221801559479648,0.0395878943770064,0.0026094876790692,-0.0139502888645672,0.0134245923383691,-0.1634411395478352,0.2938488771768277,-0.4572900167246629,0.0226316400204353,0.0165997778619842,1.3724746415111182,0.458143290429868,0.0494907807804314,-0.1634411395478352,276447.07779221487,3999.5,3999.5,1999.75,5999.25,1.0,1.0,1.0,1.0,7999.0,28.59767098127274,0.0008589104984604,0.0,172.70387560259596,172.70387560259596,0.0,0.6463345689653138,9.62875208206736e-10,0.0040831524504934,0.0001739920605711,0.0004297256776923,9.62875208206736e-10,0.510501002004008,0.7107014028056113,0.0869960302855971,4.830161980055106,4.311747280300531,2.776872524345973,-0.234302389201451,1.538924219801262,0.0923873536938191,7.197194388777556,-0.2435493967182183,0.0002092608846125,1.0,0,0.8913614201774107,43,0,0.5819720516532882,0.5006875859481809,1.0197454261120364
IOPS_87,IOPS_87,7.194382612141226e-08,-0.000423218524002,0.0253933244669749,0.000644820927485,0.493875,0.506125,348121.64122990606,46.68028288339279,3.034926185986525,6.875430466952766,0.0500080781123404,0.0175403329617253,-0.0145769763929433,0.014235927286613,-0.1745899716290608,0.473077625209072,-0.6476675968381329,0.0253933244670768,0.0174356280472584,1.1441984267550491,0.3758219720117468,0.0392073411603976,-0.1745899716290608,348121.64122990606,3999.5,3999.5,1999.75,5999.25,1.0,1.0,1.0,1.0,7999.0,34.86059204598246,0.0011632544660267,0.0,-48.94589934849004,-48.94589934849004,0.0,0.4459457572609338,5.739282379387585e-09,0.0031658334461971,0.0001655514432475,0.0004214528175285,5.739282379387585e-09,6.6366332665330665,4.674669338677355,0.0827757216237831,4.714061075187745,4.370785990652421,2.768201124026533,-0.4678782443091648,1.645441023168698,0.0796830648580295,6.936933867735471,-0.3153094862934151,0.0001673622752247,1.0,0,0.9443680460056326,35,0,1.1322577278055448,0.499312414051694,2.4022735515315543
IOPS_89,IOPS_89,3.570625078719303e-08,-0.0001180132309528,0.0214433433803805,0.0004598169753289,0.4985,0.5015,584187.7860176946,39.10400138627181,2.1268895953532336,5.71748124769984,0.0165154653737178,-0.0050759103512535,-0.014770752500187,0.0143867252898743,-0.1226018836765447,0.4412256863698189,-0.5638275700463637,0.0214433433804102,0.0164907973278757,1.212696265259776,0.3983206856469296,0.0380317396337776,-0.1226018836765447,584187.7860176946,3999.5,3999.5,1999.75,5999.25,1.0,1.0,1.0,1.0,7999.0,38.30761415176387,0.0018732317904247,0.0,705.5181827051131,705.5181827051131,0.0,0.9959310767082914,1.1019953758345298e-08,0.018800353713085,0.0001563812649851,0.0008867359206701,1.1019953758345298e-08,6.176172344689379,5.815811623246494,0.0781906324925537,4.271521498506581,4.914704341339995,2.448306423402373,-0.659748510226562,2.273719995393027,0.0886020084381968,7.157154308617235,-0.2551105097558179,0.0002032064980162,1.0,0,0.954119264907994,24,0,0.9067791125556964,0.4974371796473937,1.5219927588048223
IOPS_94,IOPS_94,2.0905712921237556e-08,-0.0001053402576829,0.0228291064920806,0.0005211681032267,0.498125,0.501875,1042153.0937688808,1.0495620357014674,0.1319777325085361,5.102509789244214,0.0138456350208711,-0.0036197582299448,-0.0155905620570688,0.0152681803512848,-0.1164857235523371,0.2056253233801825,-0.3221110469325197,0.0228291064920902,0.0181155131244226,1.6263262698196026,0.5740218161323581,0.0708734041834641,-0.1164857235523371,1042153.0937688808,3999.5,3999.5,1999.75,5999.25,1.0,1.0,1.0,1.0,7999.0,30.14504250873908,0.0006912349215145,5.4581453175662325e-42,-357.9641306967701,-357.9641306967701,0.0,0.8428634962261694,8.512146064819451e-10,0.0036574265359734,0.0001491241804476,0.0003435324233638,8.512146064819451e-10,5.235230460921844,2.7927855711422844,0.0745620902238235,4.923572097702156,4.488326579236372,2.6465026492555674,-0.3041810931224677,1.7868642932547216,0.1119338807654874,7.057054108216433,-0.2556017981790687,0.000162887408388,1.0,0,0.8426053256656029,17,0,0.801318559038819,0.5019377422177145,1.3367062698893493
IOPS_96,IOPS_96,3.7023395779378636e-08,9.662115226305446e-05,0.0380768581316912,0.0014498471251809,0.501,0.499,1001406.0383407852,0.5604125547954792,0.1727921446563796,4.405059097523288,-0.0076096714174795,-0.0084674355194667,-0.0320880124713784,0.0317407885108353,-0.1677307776997736,0.369193926363252,-0.5369247040630256,0.0380768581317092,0.0329264201518471,1.5657972645791671,0.5526577330688448,0.0709165694419327,-0.1677307776997736,1001406.0383407852,3999.5,3999.5,1999.75,5999.25,1.0,1.0,1.0,1.0,7999.0,19.99575404462224,0.004057141152588,1.4340969181311143e-23,426.1119693233744,426.1119693233744,0.0,0.9736713746575753,3.87084568990151e-09,0.0027134963809295,8.6331434282001e-05,0.0002259322385709,3.87084568990151e-09,7.017014028056113,0.9509418837675352,0.0431657171410004,4.810549496935977,4.911722664473466,2.732547864636603,-0.4526493448473965,1.895925615475876,0.1070217755857319,7.317314629258517,-0.2475204626153065,9.607544384435602e-05,1.0,0,0.992624078009627,6,0,0.8666077621531656,0.5001875234403675,8.137430202687996
TravelTime_387,TravelTime_387,0.0085769865871321,-0.0148487971918313,3.987879515615708,15.903183031067377,0.4984,0.5016,464.9510652899449,6.989760711455917,1.1402398625406724,3.6890251236536606,0.0176227368565364,-0.0414066646808215,-3.215651928302563,2.93142440536203,-14.702810740312032,37.12042943425604,-51.82324017456807,3.987888739140837,3.322076227104469,1.489088384558792,0.5255828641204023,0.0769515665578892,-14.702810740312032,464.9510652899449,1249.5,1249.5,624.75,1874.25,1.0,1.0,1.0,1.0,2499.0,18.177806868035653,0.0104995695429583,5.2308665867449565e-157,0.4526760086915797,0.4526760086915797,0.0,0.8719170421098464,3.446448449556786e-09,0.0092094378825568,0.0003388924033558,0.0007883691470427,3.446448449556786e-09,3.13312625250501,8.71871743486974,0.16944620167792,4.958266922287964,4.8059347325391295,2.726313453997536,-0.2671378465390334,1.8693932680148724,0.1199643823033896,7.457454909819639,-0.1573197501791598,0.0003730802282597,1.0,0,0.9747899159659964,17,0,60.19231777693425,0.5026010404159653,23403.14331173361
TravelTime_451,TravelTime_451,0.0197020129522443,-0.2519188184711112,3.7060155244253017,13.734551067281345,0.4699352451433857,0.5300647548566142,188.10338544111767,17.670652194301145,2.1574173794346825,5.486942687288836,0.2198756288741001,-0.0065048926529968,-1.9009618400464416,1.37580915949723,-20.314992773259007,41.21808223220614,-61.53307500546515,3.706067894223703,2.3913865646471457,1.3453925899560637,0.465473891313507,0.0602280240998181,-20.314992773259007,188.10338544111767,1080.5,1080.5,540.25,1620.75,1.0,1.0,1.0,1.0,2161.0,26.3827998038746,0.0010168823394585,7.922089194906413e-265,0.6090780531924398,0.6090780531924398,0.0,4.031046771289859,4.3337755326513624e-08,0.0131731409361224,0.000767194553865,0.0016114893078424,4.3337755326513624e-08,5.775771543086172,7.777775551102205,0.3835972769325002,4.991687175358995,4.634589296508949,2.7451759607437185,-0.4994678990471352,1.8200674774956445,0.1394403277591381,7.077074148296593,-0.3362854103016007,0.0008104510572398,1.0,0,0.8745950948630844,31,0,86.82300284457855,0.5053216103653376,4365.164440521788
Twitter_volume_AAPL,Twitter_volume_AAPL,0.1332514002514341,0.109315218611309,1.8227759113275448,3.3225120229159617,0.4888064394415797,0.5111935605584204,13.679225090384758,356.688127481069,11.210710838515842,11.407611104282894,0.0393951579208007,-0.0581085671598836,-0.2108478749830604,0.3943132653802185,-20.66026733783565,69.29819705647242,-89.95846439430807,1.827639996986532,0.5993344812314456,0.35525487192158,0.1103661312644019,0.0202624169229662,-20.66026733783565,13.679225090384758,7950.5,7950.5,3975.25,11925.75,1.0,1.0,1.0,1.0,15901.0,88.12634510347418,0.0016438196373392,0.0,0.417707461555666,0.417707461555666,0.0,0.3200202570411043,5.246476345716303e-11,0.0018582373564212,0.0001124853873153,0.0002663306327623,5.246476345716303e-11,6.036032064128257,5.755751503006012,0.0562426936576641,4.801176929040087,4.6473356588357895,2.660257243875815,-0.6015709438024228,1.8551323654601453,0.0607455838931867,7.117114228456914,-0.3922606259354779,0.0001332550507563,1.0,0,0.895038047921458,105,0,402.0290123588025,0.4985221055279228,-29.290945778299346
Twitter_volume_AMZN,Twitter_volume_AMZN,-0.0001151350293362,0.0099298635348361,0.3497443417529426,0.1223211045881991,0.5066009727749352,0.4933990272250647,-3037.714772680474,124.4427413351319,3.8403078587372743,16.999720484530876,-0.0861629253394506,-0.1064880184159392,-0.2484430163064903,0.2185713127921147,-5.9456712028753245,12.2818836666886,-18.227554869563924,0.349744360704035,0.2578163359350577,0.5330486573321935,0.1700046692652657,0.019187671864741,-5.9456712028753245,-3037.714772680474,7915.0,7915.0,3957.5,11872.5,1.0,1.0,1.0,1.0,15830.0,40.81916688116755,0.0028197232453938,0.0,-0.8616506632285754,-0.8616506632285754,0.0,1.3551474374984736,1.7534960599297196e-08,0.0013547762962923,6.715712051172382e-05,0.000155473223026,1.7534960599297196e-08,0.3503406813627255,0.0300200400801603,0.0335785602558619,4.894233914011097,4.110256526197742,2.9622144480056884,-0.0480459135431547,1.528102379654297,0.1741219201827275,7.157154308617235,-0.1850673078100408,7.825930958823559e-05,1.0,0,0.9832596336070132,68,0,15.485950687828762,0.5001895135817751,928.1074041683472
Twitter_volume_CRM,Twitter_volume_CRM,0.0002370679768371,0.0002540944155885,0.0411452022225601,0.0016929276659353,0.5001886555150296,0.4998113444849704,173.55793563335254,315.0564673005724,6.983888269324103,19.434839628724195,-0.001241440368586,-0.0605623517719794,-0.0236611777222465,0.0214380511304398,-0.7994133581448857,1.5383417006838729,-2.3377550588287583,0.0411458851789703,0.0267736425698187,0.6941760297712436,0.21842802753181,0.0176003050659952,-0.7994133581448857,173.55793563335254,7950.5,7950.5,3975.25,11925.75,1.0,1.0,1.0,1.0,15901.0,53.70133585684879,0.0012323102343772,0.0,0.4693311024552679,0.4693311024552679,0.0,1.977374690569667,4.592533088902081e-09,0.0013194294312299,9.9831236498446e-05,0.0002138301582601,4.592533088902081e-09,0.8508416833667335,3.933927855711423,0.049915618249223,4.8924739053785045,4.535474684054552,2.8293473204460127,-0.4523260548041815,1.6698382026972105,0.0730816208591675,7.137134268537075,-0.2477877817271696,9.1044153695123e-05,1.0,0,0.9005094019243506,46,0,3.028931131815856,0.5007232249543738,9.612628014685624
