Dataset,AE_1,AE_2,AE_3,AE_4,AE_5,AE_6,AE_7,AE_8,AE_9,AE_10,AE_11,AE_12,AE_13,AE_14,AE_15,AE_16,AE_17,AE_18,AE_19,AE_20,AE_21,AE_22,AE_23,AE_24,AE_25,AE_26,AE_27,AE_28,AE_29,AE_30,AE_31,AE_32,AE_33,AE_34,AE_35,AE_36,AE_37,AE_38,AE_39,AE_40,AE_41,AE_42,AE_43,AE_44,AE_45,AE_46,AE_47,AE_48,AE_49,AE_50,AE_51,AE_52,AE_53,AE_54,AE_55,AE_56,AE_57,AE_58,AE_59,AE_60,AE_61,AE_62,AE_63,AE_64,AE_65,AE_66,target
Yahoo_A1real_32_data,Yahoo_A1real_32_data,2.0509905842662988e-05,4.384539339996607e-05,0.0007927987126931,6.285297988478976e-07,0.5031534688156972,0.4968465311843027,38.65254507892604,431.9478392231694,15.387806192889316,5.424685347969078,-0.0883028355725527,-0.1127411721580328,-0.0004391547731195,0.0004289718357165,-0.0042801790794779,0.0222522520211009,-0.0265324311005787,0.0007930639665787,0.000478650089495,0.7757393110474401,0.258948143542945,0.0298803633865077,-0.0042801790794779,38.65254507892604,713.0,713.0,356.5,1069.5,1.0,1.0,1.0,1.0,1426.0,15.161568183287525,0.0174381522940349,0.0,0.0861186959312575,0.0861186959312575,0.0,0.1907007344384443,2.404732604009442e-05,0.0109134073969852,0.0010344103841891,0.0009215836111918,2.404732604009442e-05,9.419418837675352,7.957955911823648,0.5172051920945875,5.976984127354321,4.996802516446928,2.918898894702585,-0.0438451486094205,1.8175308310189555,0.8031256866314819,8.498496993987976,-0.024719828454942,0.0007102129394209,1.0,0,0.9901823281900488,4,0,0.0253208296603204,0.4999999999996494,0.0002771727148918,4
Yahoo_A1real_33_data,Yahoo_A1real_33_data,0.0061090452330007,-0.0051353827147266,0.3988079947018548,0.1590478166381147,0.4822793606671299,0.51772063933287,65.28154796857105,168.5693661945048,8.352122909763189,5.498460770906153,0.0845852746352674,0.0163571458198366,-0.1831132097931384,0.178761684799431,-2.186721074257358,8.567276597563797,-10.753997671821155,0.3988547819341941,0.225066177812139,0.8413952049080109,0.2857573923506641,0.037084627208891,-2.186721074257358,65.28154796857105,719.0,719.0,359.5,1078.5,1.0,1.0,1.0,1.0,1438.0,18.84824064631892,0.0009633165042252,0.0,-0.0155085419924008,-0.0155085419924008,0.0,0.2498037756518556,7.762953461956948e-06,0.0116570772090995,0.0011302283167598,0.0013869921316283,7.762953461956948e-06,5.275270541082165,6.83683366733467,0.5651141583799226,5.748552296764281,4.786625341553265,2.858721658516615,-0.2045841217061201,1.853595803220603,0.6359242339371962,7.617615230460922,-0.070621620146744,0.0007111267750973,1.0,0,0.8977746870647443,5,0,8.424846222913054,0.5041724617520833,40.76679662252506,4
Yahoo_A1real_34_data,Yahoo_A1real_34_data,1.7265296921016116,2.9828738875949057,80.67248103116269,6508.049195723304,0.5010511562718991,0.4989488437281009,46.72522074395327,605.0387813366923,19.9132830031395,2.3016343851391383,-0.0467201769210151,-0.0627093800568944,-41.27368049900724,42.01636138281265,-183.95202658600897,2463.469803688022,-2647.421830274031,80.69095426688801,44.91509169554669,0.3973069062733836,0.1326243034626768,0.0304720917945977,-183.95202658600897,46.72522074395327,713.0,713.0,356.5,1069.5,1.0,1.0,1.0,1.0,1426.0,12.847963042527825,0.0142977698387599,0.0,-0.0212670839808468,-0.0212670839808468,0.0,0.1841015014057311,5.389098348738677e-06,0.0168912889061156,0.0010553123651026,0.0009268389939666,5.389098348738677e-06,9.419418837675352,0.4304208416833667,0.5276561825513137,6.032865842038806,5.097268256335909,2.9634861818953144,-0.0651710569545832,1.7854558049758342,0.8545857904953924,8.7387374749499,0.0178201432884113,0.0005841632491661,1.0,0,0.9936886395504954,3,0,2371.697147342863,0.4992987377275601,2793798.699813048,4
Yahoo_A1real_35_data,Yahoo_A1real_35_data,-0.0230502644351988,-0.0129815007792473,0.9102974501869414,0.828641447816847,0.5157673440784863,0.4842326559215136,-39.491845841417714,1201.82170910682,-33.25786420297033,36.21049843049709,-0.0331828798690676,0.0344077857551336,-0.1685939948870705,0.1537211435934579,-32.98537469192544,0.970638982727138,-33.95601367465258,0.9105892391783356,0.2239605830546322,0.0329898132803987,0.0108357924582193,0.0268081365169095,-32.98537469192544,-39.491845841417714,713.0,713.0,356.5,1069.5,1.0,1.0,1.0,1.0,1426.0,27.5608588382412,0.0004569469022928,0.0,0.0151399349569579,0.0151399349569579,0.0,0.0486530073840163,6.193791248315348e-05,0.0073293448621115,0.0014224532373399,0.0006198000257777,6.193791248315348e-05,0.1501402805611222,6.176172344689379,0.71122661866999,6.140832908235154,4.97263847167621,2.884579311306633,-0.0437407693279597,1.8128930809540795,0.9329172843614504,8.378376753507014,-0.0080788485345579,0.0004625123201185,1.0,0,0.7110799438985196,0,0,4.065689088616222,0.5077138849926314,15.482607510280234,0
Yahoo_A1real_36_data,Yahoo_A1real_36_data,0.000116055740552,0.0005636815411156,0.005934214181248,3.521489794892539e-05,0.5051334702258727,0.4948665297741273,51.13200795592508,452.8731921006167,15.75486356403836,4.855559440986387,-0.2262940187834769,-0.1436017914164835,-0.0034110176650292,0.0035401766478457,-0.0286978788076016,0.169556546258315,-0.1982544250659166,0.0059353489268821,0.0036934570333921,0.7460563225361768,0.2490397185600475,0.0299323162615043,-0.0286978788076016,51.13200795592508,730.0,730.0,365.0,1095.0,1.0,1.0,1.0,1.0,1460.0,11.61162294330918,0.0145439577058657,0.0,-0.0242647487655964,-0.0242647487655964,0.0,0.3488750131875368,2.876031506535344e-06,0.0237257821193448,0.000972764930129,0.0012023931052961,2.876031506535344e-06,9.419418837675352,7.797795591182365,0.4863824650645124,5.932592927476629,5.170371430664559,2.974705115887337,-0.0627369061038061,1.747732744227502,0.7838064310238324,8.878877755511022,-0.0066786044181732,0.0006135473382083,1.0,0,0.9883561643828846,1,0,0.1654694335050792,0.5034246575339018,0.0174487874103066,4
Yahoo_A1real_37_data,Yahoo_A1real_37_data,0.0042472717802098,0.0011758663372747,0.5731608263274296,0.3285133328363419,0.496513249651325,0.5034867503486751,134.94796684547137,2.9154793680651974,0.378495826686307,5.778048256940413,0.0160761445819143,-0.0255591172906198,-0.2939243692082759,0.2815670491945629,-3.3075036475055697,2.659144086919639,-5.966647734425209,0.5731765628093292,0.4124224813145959,1.7422433520408882,0.6433571101039472,0.0960607784710427,-3.3075036475055697,134.94796684547137,716.5,716.5,358.25,1074.75,1.0,1.0,1.0,1.0,1433.0,23.45387147898073,0.0001141504267439,3.471391884454674e-30,0.2562866651326295,0.2562866651326295,0.0,0.6585841230820654,6.363226010879492e-08,0.0232261349386648,0.0011483396553491,0.0026013280853286,6.363226010879492e-08,0.4504408817635271,7.597595190380762,0.5741698276745859,4.927774910443001,4.436055700515742,2.8080090676005285,-0.2830715156248154,1.678710689129646,0.1307665595100849,7.157154308617235,-0.2727964061608334,0.001291037531828,1.0,0,0.8206559665032654,17,0,12.945744640699118,0.4940683879968638,56.69197052899904,4
Yahoo_A1real_38_data,Yahoo_A1real_38_data,-4.583790835486574,-9.139921415015124,474.65298053240434,225295.45192829505,0.4989488437281009,0.5010511562718991,-103.55031406784724,29.420578293769367,-2.343822787601957,13.835763514354522,0.0287965994087415,0.0869440715638437,-257.9381559966132,287.041021801997,-6571.77018087919,1970.3053844028616,-8542.075565282052,474.6751131739672,340.2321423021537,1.2896372672875218,0.4551853708926862,0.0555664694025305,-6571.77018087919,-103.55031406784724,713.0,713.0,356.5,1069.5,1.0,1.0,1.0,1.0,1426.0,42.91431205334147,0.0011116819641086,6.41314044075276e-203,0.5457793796791175,0.5457793796791175,0.0,0.854769937785417,1.5615579132273565e-06,0.0679183039671434,0.001155666280237,0.0046103977145735,1.5615579132273565e-06,6.3563527054108215,2.752745490981964,0.5778331401185237,4.684465337671993,4.842567469040091,2.814950422536604,-0.4874226300829092,2.084651187299498,0.3136056404130721,7.037034068136273,-0.164618055664496,0.001522797486853,1.0,0,0.9628330995785674,7,0,11521.259728050269,0.5056100981763635,171597773.62102786,4
Yahoo_A1real_39_data,Yahoo_A1real_39_data,-0.5272611243810524,-1.2300576255765918,122.77603024922888,15073.953603759564,0.4975473020322354,0.5024526979677646,-232.8562164074032,5.64906683296479,0.4662427662827548,6.625874835552335,0.0171726476193237,0.0263562199452018,-94.27600072756468,96.85333221340989,-814.0258703683849,1036.4025118963327,-1850.4283822647176,122.77716240430404,102.29812692226038,1.3231706031909802,0.4886063789230447,0.066350057870869,-814.0258703683849,-232.8562164074032,713.0,713.0,356.5,1069.5,1.0,1.0,1.0,1.0,1426.0,28.05916415928925,0.0070164883825825,4.1264234935076393e-50,0.9095815826205024,0.9095815826205024,0.0,1.415818194513013,9.823995164401336e-07,0.051461911844129,0.0006701140927994,0.0032351031920146,9.823995164401336e-07,6.3563527054108215,3.3733667334669337,0.3350570463997327,4.098564266117437,5.279182609337662,2.9292617962955663,-0.5289267556665194,2.2532541302426123,0.1651776138544516,8.318316633266534,-0.1642248186868585,0.0009565425878924,1.0,0,0.9922861150063168,6,0,3053.7138340453785,0.5007012622717386,18094455.796132617,4
Yahoo_A1real_3_data,Yahoo_A1real_3_data,-0.0026513801462378,-0.0010460628492872,0.101449548259841,0.0102920108421258,0.5578370978781656,0.4421629021218343,-38.26293512332701,1449.6550370244363,-38.05886104708725,38.16833079162205,-0.0474713976157443,0.2634527646379321,-0.0037936869548098,0.0036671359370128,-3.874811334956808,0.0400297084911862,-3.9148410434479937,0.1014841892060319,0.006723997786804,0.005671907708442,0.0018629876516266,0.0259140913023061,-3.874811334956808,-38.26293512332701,730.0,730.0,365.0,1095.0,1.0,1.0,1.0,1.0,1460.0,13.961177715049098,0.0197469382564162,0.0,0.0009121591358812,0.0009121591358812,0.0,0.0007531509466248,0.0010357517067757,0.001604130313297,0.0013692378585022,5.74619080462719e-05,0.0010357517067757,3.1531462925851703,9.419418837675352,0.684618929251138,6.213701223162047,5.008790398198691,2.8884189808222263,0.0082985049371321,1.793997318296768,0.9990634184312238,8.518517034068136,0.0065843260399357,2.8482421247354296e-05,1.0,0,0.9917808219171288,0,0,0.0171733880130916,0.4986301369859598,-0.0537102742343118,4
Yahoo_A1real_40_data,Yahoo_A1real_40_data,-0.110842497361074,0.2427368321734491,5.077802175905124,25.784074937626816,0.5101611772950245,0.4898388227049755,-45.81096910127296,687.2454774866749,-21.88241026165237,31.50165759527168,-0.2088970683867956,-0.1000731287032441,-2.586620528294432,2.557323608861367,-160.07002801075146,6.524413074556151,-166.5944410853076,5.079011813025055,2.707349598842901,0.6814917733908377,0.2274875425883306,0.0304800216789614,-160.07002801075146,-45.81096910127296,713.0,713.0,356.5,1069.5,1.0,1.0,1.0,1.0,1426.0,15.973674932757245,0.0131488450575608,0.0,-0.0565269609993383,-0.0565269609993383,0.0,0.1771743945421442,1.2155062026153556e-05,0.009777320197177,0.001104549203432,0.0007274978373186,1.2155062026153556e-05,3.1531462925851703,6.396392785571143,0.5522746017160045,6.099756409308895,5.007663242973981,2.932283320999099,0.0011446322607791,1.7915595058896234,0.9119338487468676,8.598597194388779,0.0144131855432751,0.000380468539939,1.0,0,0.9985974754551202,0,0,36.086331879359705,0.4992987377275601,9798.508591621116,2
Yahoo_A1real_41_data,Yahoo_A1real_41_data,-0.0425343413969585,-0.0539505143927101,2.372434244297817,5.628444243516956,0.4968641114982578,0.5031358885017422,-55.7769139513319,397.6859841592878,-14.036369025032512,27.48467150639666,0.0144360245410954,0.0720507801786216,-0.8486206843141249,0.8641242654804486,-65.24811024393354,13.939998327524108,-79.18810857145765,2.372815503513712,1.1777681503529502,0.5322084692669639,0.1776555514615203,0.029959476076222,-65.24811024393354,-55.7769139513319,717.0,717.0,358.5,1075.5,1.0,1.0,1.0,1.0,1434.0,20.781856426900863,0.0004629507087766,0.0,0.0495715822941509,0.0495715822941509,0.0,0.2900765417326716,1.0773779161499075e-05,0.0186684383207251,0.0012391829964457,0.0017229053998327,1.0773779161499075e-05,6.016012024048097,6.096092184368738,0.6195914982228654,5.740619536923286,4.734766986347357,2.9455908880126493,-0.16310583954544,1.815772281632184,0.6826024401280768,7.897895791583167,-0.1095695309242833,0.0008002017721497,1.0,0,0.9407252440718684,9,0,32.34756721928379,0.5034867503483239,2355.9121143493767,0
Yahoo_A1real_42_data,Yahoo_A1real_42_data,0.0100440236754253,0.0046928434505684,0.2763225230730708,0.0763541367574677,0.4715277777777777,0.5284722222222222,27.511135426533365,22.972321739077543,0.2794708358424201,7.330365203570822,0.0580971121642106,0.0400163708082232,-0.0525628407354455,0.0667218688470011,-2.015500991752674,2.5504500299146,-4.565951021667274,0.2765050074936442,0.1271547922115124,0.9148668283949278,0.3466642493066415,0.0605180655029568,-2.015500991752674,27.511135426533365,719.5,719.5,359.75,1079.25,1.0,1.0,1.0,1.0,1439.0,13.64642166724321,0.0002209507202406,4.7830004498471256e-89,0.1676428462248287,0.1676428462248287,0.0,0.0224020195597731,2.424263395690052e-07,0.014858638671598,0.001334028080012,0.0023949153533504,2.424263395690052e-07,6.756753507014029,3.513507014028056,0.6670140400060004,5.242584001284663,4.499375753638988,2.7186738148160963,-0.2260545722442188,1.6817711884960187,0.216773015612454,7.237234468937876,-0.2923829838461017,0.00095981834503,1.0,0,0.7011813759550374,21,0,7.764214824026497,0.4940931202220333,7.461119926874299,2
Yahoo_A1real_43_data,Yahoo_A1real_43_data,1.3766614057254776e-08,-2.537714305905769e-05,0.0010631481120731,1.130283908204782e-06,0.4979166666666667,0.5020833333333333,71996.74264872298,1.9292291501185828,0.5202264022225982,2.6147208191342526,0.0716482082845412,0.0103710046763289,-0.0009032549466571,0.000870900444771,-0.0027798243505678,0.0074094040986536,-0.0101892284492214,0.0010631481121623,0.0009353580910958,1.6426935131932074,0.6065964035371332,0.1043403838701882,-0.0027798243505678,71996.74264872298,719.5,719.5,359.75,1079.25,1.0,1.0,1.0,1.0,1439.0,28.318216345867945,0.0063480039126745,5.1984174280928125e-28,-52.11545302112978,-52.11545302112978,0.0,0.8222248618981903,1.0942736222568684e-08,0.0375687540370034,0.0006280014158145,0.0027482342447615,1.0942736222568684e-08,6.396392785571143,6.8168136272545095,0.314000707907257,4.165845678001827,5.069019406714946,3.1538053765557894,-0.3668280734365032,1.9308960547770624,0.0772702413831196,9.419418837675352,-0.2399611754103818,0.0007253924968412,1.0,0,0.9951355107706774,5,0,0.0372639925064764,0.5010423905486442,0.0013993996757754,4
Yahoo_A1real_44_data,Yahoo_A1real_44_data,0.5826665996518499,-0.3903491688542999,29.444474586062714,866.9770836492931,0.4969199178644763,0.5030800821355236,50.53400101039279,474.72030758744006,16.398137635741705,4.434721988355936,0.0991373541710612,0.0675697476706378,-15.24095334696176,16.612590960598027,-129.99539228718277,851.2481544265247,-981.2435467137076,29.45023911644255,17.284054825763526,0.6388255166308502,0.2132451961936283,0.0300073052043455,-129.99539228718277,50.53400101039279,730.0,730.0,365.0,1095.0,1.0,1.0,1.0,1.0,1460.0,27.839959564259,0.0079320987734159,0.0,-0.2586863434665712,-0.2586863434665712,0.0,0.3398932516688799,2.3188692275503787e-05,0.0218307198139412,0.0010272034410305,0.0014101729794048,2.3188692275503787e-05,9.419418837675352,6.476472945891784,0.513601720515253,5.89515439608165,5.166042177308919,2.9528271473258667,-0.1566570155297474,1.8622551738154207,0.8212666139455043,8.75875751503006,-0.0117801403646426,0.0005452695245633,1.0,0,0.9979452054787684,1,0,795.5257148732999,0.4993150684928087,492019.2030781937,2
Yahoo_A1real_45_data,Yahoo_A1real_45_data,0.0001669798585185,-0.0033227665403216,0.626025793429021,0.3919082940384352,0.4965277777777778,0.5034722222222222,3749.087164739921,27.642136514672263,2.001964836524144,5.033439577263484,0.0167233351879201,-0.0287437688713276,-0.3921777026161285,0.363802450708274,-3.150896030208329,8.52842800555095,-11.67932403575928,0.6260258156982892,0.4497972128169527,1.288465071642127,0.4547716372614226,0.0536012008450728,-3.150896030208329,3749.087164739921,719.5,719.5,359.75,1079.25,1.0,1.0,1.0,1.0,1439.0,16.49565855975101,0.0016437553827307,6.94429865345883e-185,3.414589821864009,3.414589821864009,0.0,0.5617686058577791,2.922873882667406e-09,0.0213174332828171,0.0010100064986886,0.0023970450562863,2.922873882667406e-09,6.83683366733467,7.077074148296593,0.505003249344317,4.816674935886209,4.717884296195504,2.792143972106735,-0.4313777545339387,1.760843925038822,0.0947606698783579,7.337334669338678,-0.1366946159938747,0.0009502527373486,1.0,0,0.8561501042384599,3,0,11.310431315785618,0.5052119527446107,34.19434928878195,1
Yahoo_A1real_46_data,Yahoo_A1real_46_data,0.0621842442583599,-0.0189574288452263,2.5451911793173574,6.47799813927488,0.4489937543372658,0.5510062456627343,40.92983952354369,1007.0991012366752,28.99765766387309,4.23307930774603,0.0956411530863494,0.0423610345238072,-0.4995424695712245,0.5041448449026689,-10.71181187540074,88.45839955341899,-99.17021142881973,2.545950710345521,0.7608603614074484,0.2771011210735569,0.0910162847049819,0.0256648760007789,-10.71181187540074,40.92983952354369,720.0,720.0,360.0,1080.0,1.0,1.0,1.0,1.0,1440.0,39.08312404950773,0.0001614301204764,0.0,0.1323025269481227,0.1323025269481227,0.0,0.0640464703928005,2.17360272746709e-05,0.0122339708712515,0.0013638273421273,0.0009328538500435,2.17360272746709e-05,6.376372745490983,7.457454909819639,0.681913671063656,6.063014370754052,4.983492165594103,2.831046538368138,-0.0727179343980312,1.86719766170114,0.8702832689443493,8.278276553106213,-0.0180802661532509,0.0007291356319281,1.0,0,0.6124999999995746,1,0,82.34072244747648,0.513888888888532,474.3603905499168,2
Yahoo_A1real_47_data,Yahoo_A1real_47_data,1.0975427449950028,0.0291703225884703,44.2335999455335,1956.6113641415009,0.4653118430273301,0.5346881569726699,40.302393785521765,1095.3881953091593,30.90921807786113,4.688071059643312,0.0724588835431373,0.0233916735306313,-7.645037165151507,8.07100227410956,-206.2727170281886,1566.0241230781594,-1772.296840106348,44.24721419726435,11.37213207213386,0.1246835066149848,0.0409533873126141,0.0249583472387471,-206.2727170281886,40.302393785521765,713.0,713.0,356.5,1069.5,1.0,1.0,1.0,1.0,1426.0,23.28956792658661,0.0008025730092956,0.0,-0.0293650992024924,-0.0293650992024924,0.0,0.039909522210056,0.0001397918257637,0.0067100780271073,0.0013791698168885,0.0006567367423737,0.0001397918257637,4.734729458917836,1.5115030060120245,0.689584908444292,6.123353475687519,4.988079952129471,2.8700056639278912,-0.0232898923992113,1.8052427697055065,0.91434076149548,8.378376753507014,-0.000396708870707,0.0006266743563233,1.0,0,0.8779803646557658,1,0,1331.6080209565837,0.4922861150066674,201100.10859143463,4
Yahoo_A1real_48_data,Yahoo_A1real_48_data,0.0257904135204677,-0.9331818327068504,18.10441593643902,327.7698763995871,0.4864489228630994,0.5135510771369006,701.9823555790875,13.576623764170964,1.6903169701150518,3.8865190804885854,0.1589069069459808,0.1164273669171992,-6.920954066989907,6.63259435709341,-70.33736756843791,168.6210665205872,-238.9584340890251,18.1044343061311,11.262072906058735,1.3815679954313715,0.4876328843509519,0.0757638708396388,-70.33736756843791,701.9823555790875,719.0,719.0,359.5,1078.5,1.0,1.0,1.0,1.0,1438.0,12.844263051837096,0.0070750053315939,1.9507349347585704e-144,0.5533939651510605,0.5533939651510605,0.0,11.70203411619305,7.480609871723854e-08,0.0312445740744418,0.0012335402486242,0.002977331955058,7.480609871723854e-08,0.7307214428857716,9.87987975951904,0.6167701243121152,4.926253555689534,4.489092527159282,2.741330209826204,-0.2658679091274218,1.6500643069973775,0.1414509474311025,7.137134268537075,-0.2045897605586358,0.0013466749076151,1.0,0,0.8769123783025891,23,0,308.2589606313684,0.4986091794155086,-85445.76664626288,2
Yahoo_A1real_49_data,Yahoo_A1real_49_data,3.96998588270656e-05,9.54448265644281e-07,0.001559482368865,2.431985258800979e-06,0.4496919917864476,0.5503080082135524,39.28082200080521,1303.009164944568,35.13462038889601,1.6426101881762485,0.0745350889947975,-0.0121840999634386,-0.000211743127612,0.0002085313457635,-0.0025219234111621,0.0579995722143139,-0.060521495625476,0.0015599876081533,0.0003041835236545,0.3841771446413495,0.1261863403451991,0.0257674125032891,-0.0025219234111621,39.28082200080521,730.0,730.0,365.0,1095.0,1.0,1.0,1.0,1.0,1460.0,26.26174807861643,0.0007342188010779,0.0,0.0104166424679415,0.0104166424679415,0.0,0.036373147126455,6.145822022295097e-05,0.0050648481940704,0.0013544994795969,0.0004398480490803,6.145822022295097e-05,0.1501402805611222,6.416412825651303,0.6772497397984866,6.166949838525951,4.969957912718776,2.9115709116328645,-0.011658833538535,1.802656669873772,0.9506980578341891,8.458456913827655,-0.0076623680799181,0.0003813588845457,1.0,0,0.7705479452049517,1,0,0.0581326071546742,0.4883561643832271,4.871303030067808e-05,4
Yahoo_A1real_4_data,Yahoo_A1real_4_data,0.087365584520348,0.1163195269184598,5.396125239559415,29.118167601010143,0.5045678144764582,0.4954321855235418,61.76488382033013,112.40223893886728,2.958034505927052,13.378382388161882,-0.0160970739784627,-0.0318762964646236,-0.7672281961741128,0.9452788671314654,-72.10406129809553,89.019998178268,-161.12405947636353,5.396832436380505,1.7939032952076346,0.8239047539747968,0.2850514821973789,0.0334904995384474,-72.10406129809553,61.76488382033013,711.0,711.0,355.5,1066.5,1.0,1.0,1.0,1.0,1422.0,18.31836278742816,0.0011775528810125,3.0649336113516865e-270,0.5925068813349417,0.5925068813349417,0.0,0.0546145840328578,3.362272522471358e-07,0.0217362786295832,0.0012845231974212,0.0024440580932587,3.362272522471358e-07,7.957955911823648,3.0530460921843687,0.6422615987106143,5.238991440820005,4.686772924749048,2.687181377670993,-0.2598651776405201,1.6352194606156287,0.2543342901463867,7.937935871743488,-0.2919848166782101,0.000640205318125,1.0,0,0.8874824191273647,13,0,130.56363770090314,0.4957805907169509,12221.457615437565,4
Yahoo_A1real_50_data,Yahoo_A1real_50_data,2.274913040053273,-0.747794859386886,88.34793501387352,7805.3576212156195,0.4614315496872828,0.5385684503127172,38.835741595190335,1302.2409676551113,35.25686521738082,0.8016827450418668,0.1026410373575097,0.0563832387967844,-14.455690697197042,14.598256628535635,-68.55210202145099,3272.921213864396,-3341.473315885847,88.37721907004895,18.21852131891628,0.0163289909808819,0.0053633997809287,0.0264398146152561,-68.55210202145099,38.835741595190335,719.0,719.0,359.5,1078.5,1.0,1.0,1.0,1.0,1438.0,21.446788521771616,0.0023620282841207,0.0,0.0132404867955225,0.0132404867955225,0.0,0.0218428480850374,0.0002607260670537,0.0050370508075979,0.0013529533786073,0.000387569294502,0.0002607260670537,0.1301202404809619,6.156152304609218,0.6764766893036515,6.181923721840896,4.960096663719913,2.9222543939082914,-0.0185947797105864,1.803741027344088,0.9714192975368184,8.478476953907816,-0.0298436281719276,0.0002411697780953,1.0,0,0.9909596662023706,1,0,3326.8399753290896,0.501390820583796,648137.3734106703,0
Yahoo_A1real_51_data,Yahoo_A1real_51_data,-0.0784544184754351,0.0152273869276768,3.28833748984974,10.813163447151286,0.5248773651016118,0.4751226348983882,-41.91398770986162,937.8395771107108,-27.6966873770641,34.03566133053346,-0.0854673271801887,0.0043873632289238,-0.773645108811138,0.8110525268063498,-111.99919559753334,7.535968770779846,-119.5351643683132,3.28927325452441,1.121299499210572,0.3099966673203517,0.1018211143322478,0.0275093735571414,-111.99919559753334,-41.91398770986162,713.0,713.0,356.5,1069.5,1.0,1.0,1.0,1.0,1426.0,34.17280409828784,0.0004623577278526,0.0,-0.0587849298548605,-0.0587849298548605,0.0,0.0814932256193588,3.927189044044843e-05,0.0095352081357744,0.0013698899227967,0.0008359777725011,3.927189044044843e-05,6.3563527054108215,7.677675350701403,0.6849449613983711,6.074003864056069,4.975523154060452,2.8864172194287683,-0.0666621174012681,1.842701477927673,0.8711360371705784,8.358356713426854,-0.0251173258849422,0.0007442497908326,1.0,0,0.7952314165492319,0,0,44.03612117057579,0.5035063113600957,636.6957674139877,0
Yahoo_A1real_52_data,Yahoo_A1real_52_data,0.0089346861101204,159.9786723330617,5236.114501061945,27416895.068231177,0.5153631284916201,0.4846368715083798,586043.4099735765,20.84753199008096,-2.346867414286608,10.3840251861761,-0.0916536895523258,0.020674659239037,-2744.9191653574817,3187.5278301085345,-54371.93592205341,19139.444137047976,-73511.38005910139,5236.114501069567,3654.896741871073,1.4932646905724651,0.5270569169025413,0.0712286246952806,-54371.93592205341,586043.4099735765,715.5,715.5,357.75,1073.25,1.0,1.0,1.0,1.0,1431.0,23.14027726994136,0.0011839405102793,1.238267403028176e-192,767.3569717270632,767.3569717270632,0.0,0.7311240404495617,2.2521059122990657e-07,0.0366735239145532,0.0010092432100613,0.0026398402470965,2.2521059122990657e-07,5.235230460921844,0.5505410821643287,0.5046216050306581,4.904305072803492,4.705697355342625,2.737594818947662,-0.3863653293724216,1.857832684651412,0.202876353226594,7.3773747494989985,-0.2713626813746844,0.0011210861293964,1.0,0,0.9140461215926526,4,0,78170.09513590415,0.498252969950735,9081259898.405926,4
Yahoo_A1real_53_data,Yahoo_A1real_53_data,0.0009100658854289,0.0002886968409541,0.0381163176944956,0.0014528536745877,0.4668035592060233,0.5331964407939768,41.8829849814073,1008.389114692956,28.812037896260208,3.604094862655813,0.0489057494866013,-0.0422736779210626,-0.0057281000237807,0.0058174219846023,-0.1364647625047546,1.3295528626515145,-1.466017625156269,0.0381271805212966,0.009357516655755,0.7217561837352099,0.2370671257190156,0.0259999041037673,-0.1364647625047546,41.8829849814073,730.0,730.0,365.0,1095.0,1.0,1.0,1.0,1.0,1460.0,31.16051255697857,0.000885276586502,0.0,0.0506852273952378,0.0506852273952378,0.0,0.0247554650627654,6.44796760985165e-05,0.0055837909559781,0.0013473614845628,0.0005746281395376,6.44796760985165e-05,0.1501402805611222,6.3563527054108215,0.6736807422814077,6.136765002642515,4.9454405237569965,2.8977330301260857,-0.0619199932498373,1.818681605457994,0.92587437148313,8.318316633266534,-0.009152878532469,0.0003671414294528,1.0,0,0.7226027397255325,1,0,1.4337095092532262,0.4965753424654133,-0.029872589904563,0
Yahoo_A1real_54_data,Yahoo_A1real_54_data,0.0012906377853309,-3.354193251148274e-05,0.0367883176773973,0.0013533803175331,0.4547908232118758,0.5452091767881242,28.50396105829431,609.9875716432344,23.58105693192089,2.5879995167984315,0.1079837104914496,-0.0634620252384847,-0.006909224506133,0.0060215287858778,-0.0939175131756,0.9563002645378696,-1.0502177777134696,0.036810950319518,0.0093005739267543,0.2309820188470059,0.0784468689631154,0.0350292276735816,-0.0939175131756,28.50396105829431,370.0,370.0,185.0,555.0,1.0,1.0,1.0,1.0,740.0,17.784828853345406,0.0006646185594475,0.0,0.0560257043916315,0.0560257043916315,0.0,0.0682630593265626,0.0004079524507416,0.011750183627996,0.0026051648179054,0.0010511109329596,0.0004079524507416,9.419418837675352,1.4114028056112229,1.3025824089527265,6.145087193568054,5.032388939257769,2.8916499028854834,-0.0321896328741334,1.7906425339591234,0.9337211784219196,8.478476953907816,0.0106423241131471,0.0008450984621208,1.0,0,0.9229729729717258,1,0,0.9500256319564688,0.4972972972966253,0.0321674742904402,2
