Dataset,AE_1,AE_2,AE_3,AE_4,AE_5,AE_6,AE_7,AE_8,AE_9,AE_10,AE_11,AE_12,AE_13,AE_14,AE_15,AE_16,AE_17,AE_18,AE_19,AE_20,AE_21,AE_22,AE_23,AE_24,AE_25,AE_26,AE_27,AE_28,AE_29,AE_30,AE_31,AE_32,target
Yahoo_A1real_11_data,1.1372869,-0.7958278,1.2175794,0.74850106,-1.2594702,-0.66815984,-0.7582676,0.40320584,0.22697777,-0.8777072,-0.6592724,1.7746038,-0.3669213,0.79282206,0.8822756,0.21749254,-0.0060294336,1.1204406,2.1179883,1.0838071,0.55523103,-0.28383407,-1.3811189,3.125956,-0.7708152,-1.2118348,0.13049074,2.0611975,0.2859557,0.85591,-1.51258,0.16176721,2
Yahoo_A1real_12_data,0.8002071,-0.49713728,0.95684946,0.7614302,-0.72455865,-0.537718,-1.1559285,0.34211627,0.082658045,-0.48158655,-0.89861923,1.5298386,0.020652205,0.38250378,0.5385644,0.21374919,0.8563108,0.8664462,1.3528895,0.55614734,-0.19931936,-0.52387655,-0.64547515,2.8104832,-0.5904688,-1.2204272,-0.026618363,2.072585,-0.00993073,0.74071306,-0.67201924,-0.4186199,4
Yahoo_A1real_13_data,-0.40667912,0.53908753,0.93433774,2.362556,-3.2789571,-0.4322006,0.9943937,3.0031261,-1.1643792,-2.8675635,0.5646943,2.2449012,0.3330869,1.0255667,-0.36623242,-0.8578047,0.42698598,2.5570934,2.4465754,2.7261436,1.9301426,-0.016178768,-1.4476671,4.763068,-0.6653662,-3.207024,1.1040444,2.8421087,-0.04787466,1.1378391,-2.967668,-0.99695796,4
Yahoo_A1real_14_data,0.6350105,-0.50204897,1.2308078,1.4851573,-1.4338051,-0.7841053,-0.2873293,1.261441,-0.062990874,-1.8188729,-0.45077172,1.7715418,0.21083963,0.87327385,0.5224973,0.28373632,0.39853626,1.2978272,2.208694,1.5611507,1.0916348,-0.68031543,-1.1604337,3.691492,-0.9585639,-1.8087051,0.23771334,2.5365527,0.39620894,1.5322003,-1.6839573,-0.34568128,0
Yahoo_A1real_15_data,-0.42034382,0.76480377,0.74974453,2.3432546,-3.31637,-0.46700367,1.1512433,3.0957315,-1.4113399,-2.6703525,0.45081022,2.220109,0.29519576,0.9745639,-0.5285428,-1.0687929,0.31243348,2.5511274,2.5420318,2.6599553,1.9867816,-0.0017924868,-1.4477571,4.8132973,-0.5857215,-3.3456466,1.1257836,2.8159683,-0.1681366,1.0362203,-2.957769,-0.99662834,4
Yahoo_A1real_16_data,0.738863,-0.6873384,1.2902054,0.61863357,-1.3292707,-0.6212358,-1.007068,0.7263202,-0.07225464,-0.88608634,-0.51860696,1.3354061,-0.2841316,0.79962325,0.7715299,0.029002432,0.47530735,0.7452284,1.885413,1.1685438,0.14334969,-0.3579931,-0.8738696,3.1813157,-0.7904457,-1.1846,0.12543312,1.9771408,0.30259657,0.65485644,-1.1619219,-0.07118003,4
Yahoo_A1real_17_data,2.5061471,-2.4883394,1.8811071,0.25121766,-0.9609995,-2.4800708,-2.457933,0.98245025,0.46416035,-0.29220477,-2.856512,3.031994,-2.455533,-1.4410626,2.4201958,0.37705985,0.36306834,2.0546913,2.6741574,0.9008489,-0.025541656,-1.6296589,-1.1780334,4.4469123,-0.962861,-2.6467824,-0.83557,2.175147,0.038700283,0.47661167,-1.3361083,0.6521467,4
Yahoo_A1real_18_data,1.122652,0.22364415,0.1844577,1.1788603,-1.1554663,0.68089235,-0.6914752,0.5954431,0.39177412,0.6857296,-1.4522452,1.2129369,0.42456257,1.5319889,0.43130833,-0.29722348,0.3139002,0.7621585,1.8004861,0.39643908,-0.37106678,0.79851896,-1.3400358,2.941665,-1.1533768,-0.9148731,1.1575505,2.739656,-0.49403414,0.58320093,-0.97335136,-0.5612616,4
Yahoo_A1real_19_data,2.9139023,-2.6577842,2.2532656,1.094361,-0.5467698,-2.6597786,-2.4437687,0.9525412,1.5870949,-1.0498091,-2.6126547,2.594852,-2.7600875,-1.555737,3.1316152,0.030162536,1.541012,1.6438924,1.5827652,0.81223255,-0.05546878,-1.7149488,-0.7012672,4.347459,-1.1779052,-2.9298036,-1.6555718,2.450414,0.5544517,0.7897572,-1.5960321,1.0017755,4
Yahoo_A1real_20_data,1.3539869,-1.452142,1.435453,0.22947526,-0.98953766,-1.4597908,-1.6827308,0.24008517,0.027522394,-0.2601531,-1.4182398,1.5639555,-1.1657665,-0.38675418,1.3534951,-0.08368611,0.15327853,1.1454921,1.8894738,0.6626192,-0.01198037,-0.87215936,-0.95506793,2.8052297,-0.6208037,-1.5124694,-0.5441849,1.6391575,0.31960604,0.26655826,-0.7538052,0.40522423,4
Yahoo_A1real_21_data,1.7807986,-1.6385525,1.0388875,0.21235943,-0.23363432,-1.2918508,-1.9893708,0.6032197,0.22060408,0.54817796,-3.0901406,2.9890854,-0.5846334,-0.7516557,1.4223945,0.28196687,0.5344767,2.1467018,2.4751031,0.43505743,-0.89217365,-1.5737251,-1.1451874,3.9799595,-1.1104647,-2.3332386,-1.0986263,2.7036834,-0.99974453,0.2565765,-1.1556884,0.07890828,0
Yahoo_A1real_22_data,1.3653218,-0.9578416,1.0239842,0.43632782,-0.9663276,-1.4410433,-1.121236,0.48492914,0.16532254,-0.12385881,-0.94856304,1.1495514,-1.168179,-0.4293549,1.1618052,-0.3224776,0.5137365,0.7765731,1.5557226,0.85308075,-0.20481755,-0.2847846,-0.3702075,2.7968585,-0.21095341,-1.219656,-0.17061077,1.2787707,0.48672268,0.27674183,-0.38555247,0.113227874,2
Yahoo_A1real_23_data,2.298904,-1.625299,1.8999429,0.56209075,-1.1121553,-2.4174788,-1.6130197,0.7236197,0.43474525,-0.49334258,-2.114884,1.921799,-2.226153,-0.66145945,2.11183,-0.06494501,0.22643743,1.3217914,2.29325,1.083547,0.4129362,-0.95299834,-0.7316756,4.051526,-0.7173119,-2.1060998,-0.6862366,1.5207121,1.0514244,1.0347831,-1.2491137,0.84545964,4
Yahoo_A1real_24_data,1.061003,0.13114375,0.017759334,1.1695342,-0.68566227,0.20131607,-0.67309564,0.63459903,0.25197932,0.42207083,-1.4542181,1.6416292,0.4191811,0.8808744,-0.007777517,0.15542896,0.7681717,0.7456222,1.2779143,0.11193311,-0.28750062,0.5209325,-1.1486851,2.834883,-0.6392198,-1.1685477,0.7337925,2.5098748,-0.5213299,0.5744562,-0.70539755,-0.9046977,0
Yahoo_A1real_25_data,1.114323,0.8514003,-1.7665633,1.3596554,-1.5230986,3.0619526,-1.7494022,-0.48539945,0.10811315,1.7733394,-3.643804,3.7544599,2.1048398,-0.003810375,0.32760593,1.0379903,0.6974603,2.7941394,2.3338242,-1.4314712,-0.54131997,0.5996864,-3.1659503,2.5971491,-2.3367257,-1.6104478,2.1844354,3.0226715,-3.1627219,0.30016297,-1.274161,-1.0722431,2
Yahoo_A1real_26_data,0.7683481,-0.28268427,0.98801124,1.6004351,-1.4853868,-0.8015757,-0.24455407,1.4763364,-0.16074267,-1.7160528,-0.3443937,1.8182027,0.2646808,0.84961975,0.30651233,0.22017914,0.8348907,1.1924787,2.095698,1.5979253,0.85098726,-0.5251148,-1.1800904,3.9420629,-0.89351654,-1.7700022,0.22003654,2.7202508,0.13316974,1.3624055,-1.7032536,-0.4725764,2
Yahoo_A1real_27_data,0.26447496,0.31977287,0.7470809,2.078994,-1.6178226,-0.9735295,0.71295565,2.3966126,-0.6451948,-2.3107595,-0.49750373,1.9266124,0.67903584,0.7124462,-0.09202984,0.067430675,0.58672947,1.6873426,2.2589126,1.7970492,1.5203723,-0.9084319,-1.1515615,4.357081,-0.5830256,-2.545209,0.7268437,2.9038737,0.45976707,1.6446607,-2.0032089,-0.98821276,4
Yahoo_A1real_28_data,1.1050985,-0.8626822,1.4881883,1.0896213,-0.98074275,-1.2805356,-0.79897004,1.0024604,0.2978917,-1.2142539,-0.6606478,1.429363,-0.52966475,0.29473418,0.84767985,0.027854593,0.88411206,0.96389675,1.8239311,1.3003396,0.13825741,-1.051791,-0.7073135,3.3318036,-0.9307635,-1.479093,-0.11546615,2.5750713,0.4088179,0.9560033,-1.3252599,-0.041960035,2
Yahoo_A1real_29_data,0.9075983,-0.60965335,1.2271619,1.5537348,-1.0182974,-1.3741814,-0.42264634,1.6881303,0.1601808,-1.8152353,-0.6953807,1.8551564,0.048908465,0.46631977,0.5683683,0.3669346,1.2477913,1.2038766,1.9363722,1.7603208,0.47477138,-1.1031528,-0.6441846,4.0382457,-1.0587747,-1.9007921,-0.09116698,3.0073044,0.33296028,1.4884439,-1.5706296,-0.3677588,0
Yahoo_A1real_30_data,0.41081458,0.48762843,-0.07162085,1.8386341,-1.8988411,-0.4809128,0.8920534,2.03342,-0.8072325,-1.3440547,-0.17498884,1.7786009,0.3149327,0.8133447,-0.03813952,-0.40053615,0.42174286,1.4178095,2.1350617,1.5916653,1.2034994,-0.2862776,-1.1245965,3.829765,-0.6270745,-2.1439743,0.64852774,2.6433837,-0.15722246,0.9378235,-1.7160152,-0.79624945,2
Yahoo_A1real_31_data,1.2682226,0.18386056,-1.424529,1.2341055,-0.049653687,1.884343,-2.0539732,-0.31982532,0.5726301,1.2901332,-3.928215,4.156758,1.8663191,-0.6618506,0.51908076,1.9756812,2.0208287,2.485695,1.0625272,-1.246183,-1.0319417,-0.17844762,-1.5119145,2.891106,-1.5239974,-1.8915697,1.05441,2.4488826,-2.436317,1.1851823,-0.32029593,-1.4124075,2
Yahoo_A1real_32_data,0.5103906,-0.66869694,1.3605452,1.3152059,-1.609688,0.17447996,-1.1305789,0.30031702,0.38746056,-1.0975116,-0.31778288,1.7092841,-0.12819982,1.0939208,0.66775167,0.29470682,0.8801751,0.78651893,0.8843259,0.8559087,0.37925,-0.024313245,-0.7467488,2.9065816,-0.77776134,-1.4794157,0.21006018,2.2859545,0.3357378,1.1484873,-1.1201711,-0.3487898,4
Yahoo_A1real_33_data,0.8002072,-0.4971372,0.9568496,0.7614301,-0.7245583,-0.53771794,-1.1559289,0.34211618,0.08265827,-0.4815865,-0.89861935,1.5298386,0.020652153,0.3825038,0.53856456,0.21374922,0.85631084,0.86644626,1.3528893,0.55614734,-0.19931965,-0.5238764,-0.64547485,2.810483,-0.59046876,-1.220427,-0.02661834,2.0725849,-0.009930756,0.74071324,-0.6720191,-0.41861972,4
Yahoo_A1real_34_data,0.32570913,-0.7288837,1.0120299,1.0837193,-1.709904,0.43932307,-0.7115822,0.20395535,0.45428792,-0.8553437,-0.59780556,2.1270256,-0.04683359,1.2611107,0.6667803,0.5325477,0.40728018,1.393932,1.154715,0.85545504,0.59280497,0.33502167,-0.8988539,2.80333,-0.96183896,-1.2927713,0.11542827,1.8113859,0.23131928,1.0199292,-1.3213855,-0.1957559,4
Yahoo_A1real_35_data,0.758298,0.5742559,0.04277186,2.0952668,-1.303825,-0.8650721,0.8007951,2.4351976,-0.68526375,-1.7728479,-0.72124094,2.2651093,0.7981016,0.76422805,-0.1850716,-0.011898175,0.859805,1.6104496,2.5084016,1.6572173,1.2599533,-0.7755682,-1.05873,4.710127,-0.69117033,-2.4139328,0.60667664,3.3543212,-0.095792696,1.5049405,-1.7733715,-1.2109481,0
Yahoo_A1real_36_data,0.5965453,-1.1125045,1.5355211,1.4809475,-1.4078065,0.077890836,-1.4736037,0.27368426,0.62407976,-1.429393,-0.5502963,2.0228117,-0.08631514,0.8126992,0.92253655,0.86254746,1.35726,0.95906985,0.85038054,0.87924093,0.48071164,-0.51686776,-0.49078962,3.1361287,-1.0649596,-1.7230405,-0.0011640405,2.2110178,0.36210558,1.7366288,-0.9432887,-0.3529204,4
Yahoo_A1real_37_data,2.391065,-1.9241985,1.7790452,0.9760875,-1.0669321,-2.4103777,-1.3082725,0.81066275,0.72321194,-0.2145978,-1.8163507,1.5686431,-2.0342026,-0.91453016,1.7507696,-0.7329972,0.7184981,1.2720016,2.227543,1.09951,-0.34555337,-0.6434662,-0.9959976,3.8438733,-0.45811576,-2.0962791,-0.5698532,1.6791207,0.4658686,0.52135533,-1.0576972,0.46021006,4
Yahoo_A1real_38_data,2.483787,-2.256502,1.8704774,1.004135,-0.8962802,-2.657083,-2.2979789,0.9343274,0.8694399,-1.5161136,-2.1232343,3.561403,-1.8666952,-1.0964141,2.3419385,0.92707527,1.6126108,2.0692253,2.4324853,0.87501717,0.35153797,-1.9934999,-0.64930624,5.1151886,-1.1384796,-2.5754163,-0.8731451,3.0485535,0.42495143,1.3627548,-1.1622534,0.022688242,4
Yahoo_A1real_39_data,1.5380719,-2.0055451,1.9298465,0.709603,-0.70179486,-1.7538995,-2.0833256,0.92502564,1.5162828,-1.8310775,-1.3617095,2.275904,-2.078951,-0.48469853,3.0767026,0.8623512,1.0475476,1.3335496,1.4455807,1.0144458,0.67201966,-1.284579,-0.2649266,3.9408908,-1.3960294,-2.3311021,-0.9240374,1.7923486,1.002148,1.3372676,-1.5193992,0.8425797,4
Yahoo_A1real_40_data,0.773114,-0.10171771,0.41290995,2.0366178,-1.4684358,-0.80372244,0.30877918,1.6591109,-0.27756864,-1.5160761,-0.27087665,1.4260833,0.1874482,0.5989682,0.020271331,0.14857645,0.78861225,0.9390411,1.7962222,1.3392206,1.2497708,-0.4559473,-1.072533,3.3853014,-0.7913287,-1.7715131,0.46923178,2.6098096,0.3356238,1.4888418,-1.2087888,-0.8057903,2
Yahoo_A1real_41_data,1.0080134,-0.4203585,0.94855595,1.1780645,-1.0353209,-0.97100216,-0.37265202,1.1902176,-0.15038592,-1.2943623,-0.55476874,1.5441196,0.098549485,0.6465718,0.49247915,0.0946223,0.662905,0.9235964,2.223586,1.255217,0.5715043,-0.84197545,-1.0206039,3.6648939,-0.82450414,-1.43541,-0.007329329,2.498269,0.090150066,1.099987,-1.3500857,-0.3104021,0
Yahoo_A1real_42_data,1.6971282,-1.3491688,1.2926205,0.20685261,-0.92317927,-1.4534632,-1.1920617,0.85209656,-0.034662485,0.1435267,-1.848443,1.7001264,-1.1100221,-0.18340324,1.0201954,-0.12919421,-0.06743861,1.341594,2.5155413,1.0202585,-0.19345863,-0.9337918,-1.4269413,3.388257,-0.9579769,-1.5843896,-0.61457616,2.1060905,-0.1365147,0.15137577,-1.4508089,0.6412997,2
Yahoo_A1real_43_data,1.6223509,-1.8528754,1.6249987,0.9092529,-1.0250722,-1.3312168,-2.260452,0.6877738,1.8627007,-1.973148,-0.82170916,1.7792642,-1.9371258,-0.5776004,3.224556,0.5640168,1.3013947,0.69176877,1.0613251,1.3884588,0.9591239,-0.46810845,-0.184551,3.6926389,-1.3027337,-2.2830408,-0.5065225,0.86121005,1.0798038,1.6353724,-1.3073447,0.91821283,4
Yahoo_A1real_44_data,0.8100166,-0.8275941,1.2122514,0.86083835,-1.0947798,0.16026345,-1.2154092,0.116271764,0.7617777,-0.9758751,-0.47970265,1.6907675,0.011348426,1.1764449,0.90395516,0.6246019,0.7134298,0.7313541,1.120457,0.9290481,0.34614405,0.01194248,-0.6564047,2.7715757,-1.0679733,-0.9946853,0.12680459,2.050049,0.32898042,1.2566991,-0.9893003,-0.034034405,2
Yahoo_A1real_45_data,1.3643326,-1.4850894,1.3596114,0.45699206,-0.82726413,-1.4565135,-1.7192206,0.37139818,0.41015646,-0.42854837,-1.2071801,1.9375646,-0.90465426,-0.2905818,1.5640056,0.16816619,0.97200364,1.2776283,1.6043736,0.9771268,-0.51918274,-1.0392153,-0.20929727,3.3236773,-0.6094503,-1.472595,-0.42199978,2.005652,0.3427989,0.7468972,-0.40055358,-0.13783172,1
Yahoo_A1real_46_data,0.5695126,-0.3111853,0.27838668,0.8027815,0.24955502,0.649922,-2.247721,-0.11003878,0.37731114,-0.34420156,-2.6893659,4.1372375,1.2977332,-0.08142631,0.3383346,2.0499332,1.7386899,2.1044815,0.82444155,-0.3424378,-0.49759588,-0.76979977,-0.6830379,3.5852532,-0.5940458,-2.3078525,0.057608455,2.4255352,-1.2579913,1.3246226,-0.73377806,-1.2535212,2
Yahoo_A1real_47_data,0.8945569,-0.050930187,0.50580645,1.0352978,-1.593862,0.5498703,-0.6411706,0.43471444,0.33471912,0.21636303,-1.2511641,1.7797837,0.2093933,1.556069,0.34216428,0.016994093,0.08540786,1.0575424,1.7751187,0.6449513,0.050816018,0.90260327,-1.6096704,3.1533637,-0.9971267,-1.1121045,0.82330936,2.5121818,-0.38117427,0.61868906,-1.4065423,-0.30363354,4
Yahoo_A1real_48_data,2.3820996,-1.8493066,1.729754,0.86924726,-1.1908575,-2.442779,-1.560225,0.787329,0.66608435,-0.067599125,-1.6817942,1.8045621,-1.7968007,-0.74242467,1.5915971,-0.65162116,1.1065761,1.307741,2.3349452,1.346671,-0.71141803,-0.78176135,-0.7249493,4.274959,-0.5353951,-1.911378,-0.49296534,2.251247,0.38027567,0.6235839,-0.7534119,0.07155906,2
Yahoo_A1real_49_data,1.122652,0.22364415,0.1844577,1.1788603,-1.1554663,0.68089235,-0.6914752,0.5954431,0.39177412,0.6857296,-1.4522452,1.2129369,0.42456257,1.5319889,0.43130833,-0.29722348,0.3139002,0.7621585,1.8004861,0.39643908,-0.37106678,0.79851896,-1.3400358,2.941665,-1.1533768,-0.9148731,1.1575505,2.739656,-0.49403414,0.58320093,-0.97335136,-0.5612616,4
Yahoo_A1real_50_data,0.53536874,0.42881885,-0.20477045,1.0603733,-1.6720864,1.0856481,-0.7661489,0.28134894,0.26347455,0.4027622,-1.1538463,1.9730749,0.72633725,1.2558068,0.20341633,0.06811969,0.41029128,1.2610439,1.6207911,0.17271245,-0.23200236,1.0236001,-1.3009818,2.744106,-1.1782166,-0.93946713,1.3416601,2.5173585,-0.9083959,0.25994006,-1.0806834,-0.7658146,0
Yahoo_A1real_51_data,0.71202165,-0.049409896,0.8761295,1.9683949,-1.3445592,-1.0408251,0.12968951,2.1058884,-0.30768728,-2.1694195,-0.5291003,2.141922,0.5281333,0.7242422,0.049337924,0.34072384,1.0353857,1.4037966,2.1821067,1.7639453,1.0978519,-0.8007827,-1.1182699,4.378297,-0.81745476,-2.2479022,0.34153417,3.1126773,0.15265739,1.6626661,-1.9850466,-0.8338968,0
Yahoo_A1real_52_data,1.5060883,-1.9624485,1.67363,1.1033214,-1.7234368,-2.3436534,-1.2407317,1.2221298,0.8004797,-1.2791992,-0.6338328,1.9086478,-2.2637873,-1.2080244,1.9764738,-0.32429138,1.0142142,1.8265806,2.5023649,1.501395,-0.049961463,-1.0980325,-1.0746888,3.9657147,-0.9853705,-2.272462,-0.2564345,1.9541043,-0.015746884,0.100927055,-1.6324998,0.53707767,4
Yahoo_A1real_53_data,1.061003,0.13114375,0.017759334,1.1695342,-0.68566227,0.20131607,-0.67309564,0.63459903,0.25197932,0.42207083,-1.4542181,1.6416292,0.4191811,0.8808744,-0.007777517,0.15542896,0.7681717,0.7456222,1.2779143,0.11193311,-0.28750062,0.5209325,-1.1486851,2.834883,-0.6392198,-1.1685477,0.7337925,2.5098748,-0.5213299,0.5744562,-0.70539755,-0.9046977,0
Yahoo_A1real_54_data,0.87870127,-0.46642762,1.0660112,1.1178666,-2.7514906,0.39472097,-1.571085,0.49084687,-0.12688938,-0.56757426,-1.1572999,3.2885475,0.20215192,1.412873,0.24863453,0.23518051,0.044891186,1.8839756,2.58367,0.90221125,0.6518182,0.64785296,-2.499647,4.583002,-0.8975324,-2.1672761,1.047958,3.4967337,-0.7408532,0.5868081,-2.0354016,-0.77249753,2
Yahoo_A1real_55_data,1.0807822,-1.4618247,1.1882564,0.6856533,-1.2558444,-0.8497199,-1.9106957,0.49165314,1.2322308,-1.8408769,-0.37193376,1.9672441,-1.5294657,-0.38362038,2.6248777,0.8331619,0.93998265,0.9509308,1.0518667,1.3401281,1.2183067,-0.54583025,-0.26346892,3.2139084,-1.2688441,-1.8740072,-0.44463447,0.8260209,0.82546496,1.5566349,-1.140193,0.6231676,4
Yahoo_A1real_56_data,1.1095412,-0.91537553,1.6009209,1.3628173,-1.3912629,-0.9989059,-0.9116634,1.0440811,0.46739703,-1.8309176,0.05359845,1.411241,-0.45061773,0.74218136,1.0523942,0.27925986,1.1576946,0.8819638,1.7898567,1.8400137,0.6048273,-0.5362183,-0.7688327,3.651656,-1.0558678,-1.4005848,0.012538552,2.2541373,0.70207906,1.5202262,-1.4513181,-0.0033900999,4
Yahoo_A1real_57_data,0.7651993,-0.76851404,1.259975,0.7525067,-1.1683431,0.09666488,-1.4733565,0.011517068,0.7499029,-1.046833,-0.2723546,1.5107117,-0.13867754,1.0539978,1.0119964,0.45103928,0.7441523,0.4372651,1.0720099,1.0077932,0.38788506,0.05964968,-0.34675068,2.7462184,-0.97784346,-0.9126062,0.21947618,1.8436304,0.5170865,1.186898,-0.7176951,-0.10059841,4
Yahoo_A1real_58_data,1.1550469,0.68758047,-0.70018315,1.3261287,-1.1699268,1.4466965,-1.0049015,0.07745909,0.43118784,1.0360864,-2.1820989,2.179786,1.1410123,1.020024,0.65233815,0.3607337,0.7213042,1.5735264,2.0859098,-0.0824077,-0.59546614,0.6488078,-1.6314572,2.9368727,-1.7579073,-0.70289505,1.3933754,2.8581424,-1.2292441,0.5855598,-0.958876,-0.83667636,4
Yahoo_A1real_59_data,0.27033594,-0.32894468,1.0398047,0.94218457,0.14256057,-0.70067203,-2.214187,0.53507733,-0.36990672,-1.1153938,-2.7775702,4.7273893,0.63450426,-1.0001997,0.7733352,1.524924,1.8633677,3.1579223,1.0279851,0.5928817,-0.49952662,-2.1347096,0.09803393,4.576649,0.06884974,-3.3504622,-0.88877314,2.350079,-0.9854562,1.4946885,-1.2259881,-1.2406148,0
Yahoo_A1real_60_data,0.45137227,0.13383594,0.17235205,1.8297979,-1.8006105,-0.8708733,0.72126025,2.019143,-0.75054824,-1.4243594,-0.28348836,1.5860417,0.32142627,0.79511225,0.03351033,-0.23239748,0.13727653,1.3294722,2.539117,1.450744,1.4951155,-0.7359676,-1.2459708,3.9259982,-0.80909276,-2.2295735,0.5161766,2.8947968,0.028021798,1.3112063,-1.5294427,-0.80722344,4
Yahoo_A1real_61_data,0.09895407,-0.2953852,0.50836,1.4801581,-2.784737,1.2500387,-1.1090372,0.20775987,0.31781816,-0.7058429,-0.40454283,3.1270733,0.35403743,1.2751669,0.0047354107,0.107293814,0.35858658,1.7039889,1.0229212,0.49775544,0.90741044,0.8307478,-1.4800267,2.9512753,-1.0678505,-1.8697978,0.56617194,3.0016432,-0.76428413,0.39559588,-1.9254063,-1.0199447,2
Yahoo_A1real_62_data,-1.2879795,2.0816987,2.2454808,3.4762218,-8.006202,0.011686919,1.9184016,5.9570875,-2.300367,-6.3346972,4.0868816,4.5596523,-1.5797822,0.933587,-2.2017946,-4.366706,0.32284933,4.0055346,3.1353605,5.158879,3.9863505,2.2976098,-2.045452,7.5426507,0.25588062,-6.531977,2.349804,3.0519924,-2.796571,-1.00794,-8.631408,-0.8510226,4
Yahoo_A1real_63_data,0.43757787,-0.4065568,0.84657,0.7349673,-0.0036934074,-0.17642353,-2.021082,0.12676041,0.022393586,-0.86792326,-1.8771582,3.4295006,0.7097805,-0.24230064,0.5788154,1.4695051,1.5739566,1.9952949,0.9783681,0.3006994,-0.37308967,-1.1631501,-0.20911595,3.5406086,-0.31074712,-2.2091174,-0.27482668,1.9986168,-0.661252,1.2480597,-0.7701816,-0.8943054,2
Yahoo_A1real_64_data,0.7666905,-0.08900352,0.39687157,1.909384,-1.5680095,-0.86687225,0.5037599,1.9715769,-0.23536648,-1.6060566,-0.184291,1.5177317,0.17870496,0.8186052,0.061161295,0.064911366,0.7807762,1.1266047,2.0108163,1.6640512,1.1423205,-0.27835166,-1.0218263,3.7989717,-0.8522148,-1.8231355,0.5355856,2.6987772,0.2408481,1.3758304,-1.4111836,-0.62641007,0
Yahoo_A1real_65_data,1.0245316,-1.122997,1.3105305,0.2903992,-1.034508,-0.57950777,-1.3791738,0.11261701,0.46126077,-0.68842715,-0.544323,1.39241,-0.51306295,0.58953756,1.2287679,0.3558924,0.3457433,0.7826794,1.4293114,1.0944656,0.15768678,-0.38656422,-0.63061017,2.5562086,-0.9231954,-0.7820287,-0.25167057,1.6582241,0.5543965,0.82226187,-0.82113516,0.28372464,4
Yahoo_A1real_66_data,1.7944387,-1.8913189,1.5315962,0.45820367,-0.7627506,-1.3519536,-1.9931914,0.044143125,0.5559278,0.27513167,-2.3502965,2.3561316,-1.0001025,-0.61761683,1.5666904,-0.16399644,0.42088118,1.8336866,2.3270094,0.61337805,-0.6416511,-1.2297585,-1.4573356,3.3609548,-1.2368404,-2.0160735,-1.1690415,2.5339103,-0.47575715,0.15864049,-1.2975485,0.48692483,2
Yahoo_A1real_67_data,-1.2261641,-0.08603127,3.1548154,4.9146686,-7.7300234,-1.120207,1.0564947,6.603823,-1.5834216,-6.317464,3.0625837,3.2010627,-1.8632741,-0.04851632,-2.1840851,-3.707974,1.6015788,2.6592302,1.9464148,4.5034485,4.010412,1.6541989,-1.7485662,5.5061455,-1.5216459,-6.6218195,0.13128869,4.421723,-0.9019855,-0.65211916,-8.120862,-0.7113068,2
