Dataset,AE_1,AE_2,AE_3,AE_4,AE_5,AE_6,AE_7,AE_8,AE_9,AE_10,AE_11,AE_12,AE_13,AE_14,AE_15,AE_16,target
IOPS_342,0.07907921,-0.71711963,0.90789515,0.04921224,-2.787735,1.3304412,-1.6829777,1.274451,-3.6531348,0.7876422,-2.1836789,-1.5209506,-2.5006309,-2.7954443,-2.2085495,0.8959399,3
IOPS_344,-0.056544267,-0.0610285,0.4684864,1.2978728,-1.6502594,0.40584323,1.6759318,1.7490851,-0.36631596,-0.88778543,-0.79116267,-0.3366929,-1.2110074,-0.8495267,-0.23946369,-0.8653776,2
IOPS_353,-0.1863194,1.0102274,1.1879638,2.4942229,-2.8944209,1.9611642,0.42606193,0.26879188,-0.59992456,-1.0149612,-9.808596e-05,-1.0910591,-1.0413759,-1.806864,0.040327884,-0.45586458,0
IOPS_365,-1.531971,-0.81912285,1.3344775,1.0437667,-2.915041,0.4318696,0.3009386,0.8442635,-0.6545788,-1.3808476,-0.36652634,0.5944469,-1.2677844,-1.4508264,1.0781629,-0.039653033,2
IOPS_381,-5.150942,-3.945237,4.258182,0.4707861,-6.960681,-0.04414048,-1.2243506,2.109391,-1.1729758,-4.1437984,0.91730547,2.1538558,-2.3842967,-0.50519884,3.810759,0.48656914,0
IOPS_393,-1.1614484,-0.062097993,1.4262594,1.1038171,-2.42376,0.58838636,0.4415727,1.0622724,-1.0821868,-1.1647968,-0.1164123,-0.69537205,-0.83278215,-1.0234284,0.41274464,-0.4653035,4
IOPS_394,-0.117955126,0.5658116,1.2839235,2.135192,-2.9418907,2.3139994,1.040739,0.89799005,-0.7013792,-1.0225469,0.33976865,-1.1900016,-1.059371,-1.1459818,-0.61903733,-0.414066,4
IOPS_396,-0.22853334,0.2350757,1.3560896,2.0653706,-2.8301432,1.3696394,1.342591,1.1907492,-0.6991352,-1.0287021,0.12841953,-1.2375042,-1.1153089,-0.8541623,-0.30399337,-1.1062018,4
IOPS_401,-0.2856245,-0.056155276,0.7984214,1.0748415,-1.7828925,0.17367572,0.7729768,1.379336,-0.90421534,-1.0089692,-1.0869082,-0.4347719,-1.4345638,-1.6259991,-0.08625038,-0.28396204,2
IOPS_418,0.4760171,-0.9568786,1.5151048,2.6099672,-2.9829197,1.8081483,2.2640798,2.7919593,0.3837597,-0.9976506,0.32247642,-1.3848966,-1.0015509,0.48683327,-0.3065426,-1.9332246,4
IOPS_427,-0.56308556,0.2915401,0.8673209,1.7533307,-2.6909847,1.1901661,1.0393888,0.94169027,-0.519582,-1.2068298,-0.2619024,-0.104065955,-1.3007319,-1.8651206,0.42210722,-0.36495358,2
IOPS_450,0.423663,0.13003796,0.8739395,1.7055953,-2.1498396,0.9897779,1.7954199,1.8636231,-0.62845176,-0.88961035,-0.50988686,-1.172596,-1.320916,-1.0036489,-0.7955359,-1.1519634,4
IOPS_459,-0.43824324,-0.24223872,0.7366845,1.0601792,-1.7523342,-0.27186567,0.43330267,1.50651,-1.0915909,-0.89117396,-1.7916873,-0.42919037,-1.7433331,-2.0972545,0.01994083,-0.27200145,0
IOPS_461,-0.26576352,0.52602035,1.0411061,1.6899205,-2.3602355,1.3828396,1.0446316,1.1636826,-0.78275144,-1.0181713,-0.09079637,-0.9141276,-1.0231758,-1.1488191,-0.38511246,-0.4663225,4
IOPS_475,-0.7922816,0.30839348,1.7552079,2.2802272,-3.4240458,1.7209401,0.8750582,0.90645146,-0.50238496,-1.2967892,0.5724279,-0.82012117,-0.95013034,-1.0109109,0.48322755,-0.8231996,4
IOPS_478,-0.31490275,0.042363867,1.1615689,1.9063714,-2.7469583,1.6740229,1.5846434,1.3965554,-0.4868219,-1.1600182,0.20864512,-0.8055515,-1.0364754,-0.72237486,-0.19459017,-0.911171,4
