Dataset,AE_1,AE_2,AE_3,AE_4,AE_5,AE_6,AE_7,AE_8,AE_9,AE_10,AE_11,AE_12,AE_13,AE_14,AE_15,AE_16,target
Yahoo_A1real_55_data,-0.52905697,0.15227936,-0.63801146,0.49927673,-0.44428298,0.54358214,-0.28164342,-0.24960066,0.33419034,-0.29357997,-0.5426192,-0.31854635,-0.68145454,-0.101504534,-0.90547055,-0.30968916,4
Yahoo_A1real_56_data,-0.43295547,0.47170556,-0.26562345,-0.34431753,-0.33845633,0.5851894,-0.54040635,-0.06409433,0.3300272,-0.117982276,-0.15927637,-0.44164845,-0.85450107,-0.14124124,-0.86232793,-0.49352583,4
Yahoo_A1real_57_data,-0.40784034,0.46964037,0.11520642,-0.6216435,-0.34393606,0.32076094,-0.5299843,-0.29608217,0.20698445,-0.24850419,0.05894989,-0.4266964,-0.73019564,-0.21876791,-0.676608,-0.28980792,4
Yahoo_A1real_58_data,-0.49077052,-0.65743273,-0.59905857,-0.095591985,-0.08265563,-0.49708572,0.90704995,-0.42303506,-0.49486157,-0.24992746,-0.3289011,-0.3635464,1.7668117,-0.29230583,0.9354147,-0.14566855,4
Yahoo_A1real_59_data,0.3260052,-0.479114,-0.7521573,-0.77823687,0.093782954,-0.6310524,-0.6185112,-0.80410814,-0.63632584,0.6810624,0.5573783,-0.0055822455,-0.18412323,0.16022801,0.9737996,-0.43953216,0
Yahoo_A1real_5_data,-0.43852907,0.31278342,-0.5391044,0.579842,-0.5855292,0.62351286,-0.20932609,-0.6443509,0.41734496,-0.4278704,-0.49993142,-0.5541256,-0.6235283,-0.39475727,-0.8115645,-0.01352499,4
Yahoo_A1real_60_data,-0.47879687,0.07397811,0.29742453,-0.5448005,-0.17124651,-0.1530582,-0.31392685,0.1405915,-0.5788659,-0.16234317,0.03419766,-0.5464164,0.4356418,-0.36014736,0.3374226,-0.46867174,4
Yahoo_A1real_61_data,-0.51021624,0.37348998,0.65280956,-0.49463764,-0.34168315,-0.12471592,-0.3635018,-0.07254038,-0.5204848,-0.37377277,0.13788953,-0.5928663,0.22809857,-0.4629947,0.12665485,-0.34108242,2
Yahoo_A1real_62_data,-0.5220691,-0.62254256,-0.49837342,-0.19326517,-0.04657004,-0.42347732,0.9539538,-0.3423335,-0.5104016,-0.14921401,-0.43154544,-0.33484483,1.8587464,-0.2969663,0.99410033,-0.14463991,4
Yahoo_A1real_63_data,0.19011898,-0.3303076,-0.70258427,-0.80290335,0.1644703,-0.27943054,-0.7915017,-0.087265186,-0.3462026,0.44175133,0.42549902,-0.16260426,-0.5171663,0.121355854,0.44727495,-0.64324504,2
Yahoo_A1real_64_data,-0.44415465,0.61028606,0.4325442,-0.6394345,-0.3540644,0.26675582,-0.63181376,-0.11915017,-0.21197073,-0.14515556,0.1915605,-0.66204417,-0.42555875,-0.43519884,-0.22704862,-0.4367696,0
Yahoo_A1real_65_data,-0.46000135,0.43740982,-0.11445865,-0.34269196,-0.38557455,0.516035,-0.4533668,-0.18919833,0.279697,-0.19787623,-0.15780562,-0.40192062,-0.8171395,-0.24031033,-0.7962813,-0.2924865,4
Yahoo_A1real_66_data,-0.5174909,-0.46737683,-0.22571135,-0.26539415,-0.11982833,-0.42494825,0.47098923,-0.004956818,-0.5741436,-0.35191256,-0.28984553,-0.40372312,1.1716484,-0.34211606,0.68164974,-0.1680618,2
Yahoo_A1real_67_data,-0.59266764,-0.6559983,-0.50965345,-0.1800313,-0.038904034,-0.4968981,0.98669624,-0.34869662,-0.49069074,-0.16079515,-0.447744,-0.35311,1.9363075,-0.28855556,0.9410611,-0.16740738,2
Yahoo_A1real_6_data,-0.5445257,-0.26365098,0.0039795907,-0.3248873,-0.06415733,-0.34428617,0.24887738,0.20175202,-0.64014775,-0.18269636,-0.27598527,-0.49763018,1.2816489,-0.38251013,0.6904007,-0.38027218,4
Yahoo_A1real_7_data,-0.34794357,-0.5749642,-0.60380965,-0.28966546,-0.09994861,-0.5083764,0.5828093,-0.4860803,-0.5008733,-0.10285159,-0.16874662,-0.31647366,1.3813726,-0.18620424,0.851668,-0.22399336,4
Yahoo_A1real_8_data,-0.43360054,-0.24904792,-0.026253032,-0.5826201,-0.14642613,-0.33369187,-0.03948342,-0.015353634,-0.51292455,-0.16216284,-0.04933073,-0.33054376,0.5535515,-0.19553643,0.3967126,-0.34522808,0
Yahoo_A1real_9_data,-0.42193007,0.26997572,-0.5629892,0.6495745,-0.5928053,0.5867704,-0.1895096,-0.6632197,0.4007758,-0.4526883,-0.50883704,-0.5502811,-0.58580106,-0.4073506,-0.7846633,-0.013333131,4
